"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,field_mentionee_description_tid
"node","mention",0,4159,4159,"und",0,801
"node","mention",0,4160,4160,"und",0,801
"node","mention",0,4161,4161,"und",0,801
"node","mention",0,4162,4162,"und",0,801
"node","mention",0,4163,4163,"und",0,801
"node","mention",0,4164,4164,"und",0,801
"node","mention",0,4165,4165,"und",0,801
"node","mention",0,4166,4166,"und",0,801
"node","mention",0,4167,4167,"und",0,801
"node","mention",0,4168,4168,"und",0,801
"node","mention",0,4169,4169,"und",0,801
"node","mention",0,4170,4170,"und",0,801
"node","mention",0,4171,4171,"und",0,801
"node","mention",0,4172,4172,"und",0,801
"node","mention",0,4173,4173,"und",0,805
"node","mention",0,4174,4174,"und",0,802
"node","mention",0,4174,4174,"und",1,807
"node","mention",0,4175,4175,"und",0,802
"node","mention",0,4175,4175,"und",1,807
"node","mention",0,4176,4176,"und",0,801
"node","mention",0,4177,4177,"und",0,801
"node","mention",0,4178,4178,"und",0,801
"node","mention",0,4179,4179,"und",0,805
"node","mention",0,4180,4180,"und",0,805
"node","mention",0,4181,4181,"und",0,805
"node","mention",0,4182,4182,"und",0,804
"node","mention",0,4183,4183,"und",0,804
"node","mention",0,4184,4184,"und",0,800
"node","mention",0,4184,4184,"und",1,802
"node","mention",0,4185,4185,"und",0,800
"node","mention",0,4185,4185,"und",1,802
"node","mention",0,4186,4186,"und",0,801
"node","mention",0,4187,4187,"und",0,801
"node","mention",0,4188,4188,"und",0,801
"node","mention",0,4189,4189,"und",0,801
"node","mention",0,4190,4190,"und",0,804
"node","mention",0,4191,4191,"und",0,801
"node","mention",0,4192,4192,"und",0,800
"node","mention",0,4192,4192,"und",1,799
"node","mention",0,4193,4193,"und",0,800
"node","mention",0,4193,4193,"und",1,799
"node","mention",0,4194,4194,"und",0,805
"node","mention",0,4195,4195,"und",0,805
"node","mention",0,4200,4200,"und",0,801
"node","mention",0,4201,4201,"und",0,801
"node","mention",0,4202,4202,"und",0,801
"node","mention",0,4203,4203,"und",0,801
"node","mention",0,4204,4204,"und",0,804
"node","mention",0,4205,4205,"und",0,801
"node","mention",0,4206,4206,"und",0,801
"node","mention",0,4207,4207,"und",0,801
"node","mention",0,4208,4208,"und",0,802
"node","mention",0,4209,4209,"und",0,801
"node","mention",0,4214,4214,"und",0,801
"node","mention",0,4215,4215,"und",0,801
"node","mention",0,4216,4216,"und",0,801
"node","mention",0,4217,4217,"und",0,801
"node","mention",0,4218,4218,"und",0,801
"node","mention",0,4219,4219,"und",0,801
"node","mention",0,4220,4220,"und",0,801
"node","mention",0,4221,4221,"und",0,801
"node","mention",0,4222,4222,"und",0,805
"node","mention",0,4223,4223,"und",0,803
"node","mention",0,4224,4224,"und",0,803
"node","mention",0,4225,4225,"und",0,803
"node","mention",0,4226,4226,"und",0,803
"node","mention",0,4227,4227,"und",0,803
"node","mention",0,4228,4228,"und",0,803
"node","mention",0,4229,4229,"und",0,803
"node","mention",0,4230,4230,"und",0,803
"node","mention",0,4232,4232,"und",0,803
"node","mention",0,4233,4233,"und",0,803
"node","mention",0,4234,4234,"und",0,803
"node","mention",0,4235,4235,"und",0,803
"node","mention",0,4236,4236,"und",0,803
"node","mention",0,4237,4237,"und",0,803
"node","mention",0,4238,4238,"und",0,803
"node","mention",0,4239,4239,"und",0,803
"node","mention",0,4240,4240,"und",0,803
"node","mention",0,4241,4241,"und",0,803
"node","mention",0,4242,4242,"und",0,803
"node","mention",0,4243,4243,"und",0,803
"node","mention",0,4244,4244,"und",0,803
"node","mention",0,4245,4245,"und",0,803
"node","mention",0,4246,4246,"und",0,803
"node","mention",0,4247,4247,"und",0,803
"node","mention",0,4248,4248,"und",0,803
"node","mention",0,4249,4249,"und",0,803
"node","mention",0,4250,4250,"und",0,803
"node","mention",0,4251,4251,"und",0,803
"node","mention",0,4252,4252,"und",0,803
"node","mention",0,4253,4253,"und",0,803
"node","mention",0,4254,4254,"und",0,803
"node","mention",0,4255,4255,"und",0,803
"node","mention",0,4256,4256,"und",0,803
"node","mention",0,4257,4257,"und",0,803
"node","mention",0,4258,4258,"und",0,803
"node","mention",0,4259,4259,"und",0,803
"node","mention",0,4260,4260,"und",0,803
"node","mention",0,4261,4261,"und",0,803
"node","mention",0,4262,4262,"und",0,803
"node","mention",0,4263,4263,"und",0,803
"node","mention",0,4264,4264,"und",0,803
"node","mention",0,4265,4265,"und",0,803
"node","mention",0,4266,4266,"und",0,803
"node","mention",0,4267,4267,"und",0,803
"node","mention",0,4268,4268,"und",0,803
"node","mention",0,4269,4269,"und",0,803
"node","mention",0,4270,4270,"und",0,803
"node","mention",0,4271,4271,"und",0,803
"node","mention",0,4272,4272,"und",0,803
"node","mention",0,4273,4273,"und",0,803
"node","mention",0,4274,4274,"und",0,803
"node","mention",0,4275,4275,"und",0,803
"node","mention",0,4276,4276,"und",0,803
"node","mention",0,4277,4277,"und",0,803
"node","mention",0,4278,4278,"und",0,803
"node","mention",0,4279,4279,"und",0,803
"node","mention",0,4280,4280,"und",0,803
"node","mention",0,4281,4281,"und",0,803
"node","mention",0,4282,4282,"und",0,803
"node","mention",0,4283,4283,"und",0,803
"node","mention",0,4284,4284,"und",0,803
"node","mention",0,4285,4285,"und",0,803
"node","mention",0,4286,4286,"und",0,803
"node","mention",0,4287,4287,"und",0,803
"node","mention",0,4288,4288,"und",0,803
"node","mention",0,4289,4289,"und",0,803
"node","mention",0,4290,4290,"und",0,803
"node","mention",0,4291,4291,"und",0,803
"node","mention",0,4292,4292,"und",0,803
"node","mention",0,4293,4293,"und",0,803
"node","mention",0,4294,4294,"und",0,803
"node","mention",0,4295,4295,"und",0,803
"node","mention",0,4296,4296,"und",0,803
"node","mention",0,4297,4297,"und",0,803
"node","mention",0,4298,4298,"und",0,803
"node","mention",0,4299,4299,"und",0,803
"node","mention",0,4300,4300,"und",0,803
"node","mention",0,4301,4301,"und",0,803
"node","mention",0,4302,4302,"und",0,803
"node","mention",0,4303,4303,"und",0,803
"node","mention",0,4304,4304,"und",0,803
"node","mention",0,4305,4305,"und",0,803
"node","mention",0,4306,4306,"und",0,803
"node","mention",0,4307,4307,"und",0,803
"node","mention",0,4308,4308,"und",0,803
"node","mention",0,4309,4309,"und",0,803
"node","mention",0,4310,4310,"und",0,803
"node","mention",0,4311,4311,"und",0,803
"node","mention",0,4312,4312,"und",0,801
"node","mention",0,4313,4313,"und",0,802
"node","mention",0,4314,4314,"und",0,802
"node","mention",0,4315,4315,"und",0,803
"node","mention",0,4316,4316,"und",0,803
"node","mention",0,4317,4317,"und",0,803
"node","mention",0,4318,4318,"und",0,803
"node","mention",0,4319,4319,"und",0,803
"node","mention",0,4320,4320,"und",0,803
"node","mention",0,4321,4321,"und",0,803
"node","mention",0,4322,4322,"und",0,803
"node","mention",0,4323,4323,"und",0,803
"node","mention",0,4324,4324,"und",0,803
"node","mention",0,4325,4325,"und",0,803
"node","mention",0,4326,4326,"und",0,803
"node","mention",0,4327,4327,"und",0,803
"node","mention",0,4328,4328,"und",0,803
"node","mention",0,4329,4329,"und",0,803
"node","mention",0,4330,4330,"und",0,803
"node","mention",0,4331,4331,"und",0,803
"node","mention",0,4332,4332,"und",0,803
"node","mention",0,4333,4333,"und",0,803
"node","mention",0,4334,4334,"und",0,803
"node","mention",0,4335,4335,"und",0,803
"node","mention",0,4336,4336,"und",0,803
"node","mention",0,4337,4337,"und",0,803
"node","mention",0,4338,4338,"und",0,803
"node","mention",0,4339,4339,"und",0,803
"node","mention",0,4340,4340,"und",0,803
"node","mention",0,4341,4341,"und",0,803
"node","mention",0,4342,4342,"und",0,803
"node","mention",0,4343,4343,"und",0,803
"node","mention",0,4344,4344,"und",0,803
"node","mention",0,4345,4345,"und",0,803
"node","mention",0,4346,4346,"und",0,803
"node","mention",0,4347,4347,"und",0,803
"node","mention",0,4348,4348,"und",0,803
"node","mention",0,4349,4349,"und",0,803
"node","mention",0,4350,4350,"und",0,803
"node","mention",0,4351,4351,"und",0,803
"node","mention",0,4352,4352,"und",0,803
"node","mention",0,4353,4353,"und",0,803
"node","mention",0,4354,4354,"und",0,803
"node","mention",0,4355,4355,"und",0,803
"node","mention",0,4356,4356,"und",0,803
"node","mention",0,4357,4357,"und",0,803
"node","mention",0,4358,4358,"und",0,803
"node","mention",0,4359,4359,"und",0,803
"node","mention",0,4360,4360,"und",0,803
"node","mention",0,4361,4361,"und",0,803
"node","mention",0,4362,4362,"und",0,803
"node","mention",0,4363,4363,"und",0,803
"node","mention",0,4364,4364,"und",0,803
"node","mention",0,4365,4365,"und",0,803
"node","mention",0,4366,4366,"und",0,803
"node","mention",0,4367,4367,"und",0,803
"node","mention",0,4368,4368,"und",0,803
"node","mention",0,4369,4369,"und",0,803
"node","mention",0,4370,4370,"und",0,803
"node","mention",0,4371,4371,"und",0,803
"node","mention",0,4372,4372,"und",0,803
"node","mention",0,4373,4373,"und",0,803
"node","mention",0,4374,4374,"und",0,803
"node","mention",0,4375,4375,"und",0,803
"node","mention",0,4376,4376,"und",0,803
"node","mention",0,4377,4377,"und",0,803
"node","mention",0,4378,4378,"und",0,803
"node","mention",0,4379,4379,"und",0,803
"node","mention",0,4380,4380,"und",0,803
"node","mention",0,4381,4381,"und",0,801
"node","mention",0,4382,4382,"und",0,801
"node","mention",0,4383,4383,"und",0,801
"node","mention",0,4384,4384,"und",0,801
"node","mention",0,4385,4385,"und",0,801
"node","mention",0,4386,4386,"und",0,802
"node","mention",0,4387,4387,"und",0,802
"node","mention",0,4388,4388,"und",0,802
"node","mention",0,4389,4389,"und",0,802
"node","mention",0,4390,4390,"und",0,802
"node","mention",0,4391,4391,"und",0,802
"node","mention",0,4392,4392,"und",0,801
"node","mention",0,4393,4393,"und",0,801
"node","mention",0,4394,4394,"und",0,798
"node","mention",0,4395,4395,"und",0,798
"node","mention",0,4396,4396,"und",0,798
"node","mention",0,4397,4397,"und",0,798
"node","mention",0,4398,4398,"und",0,798
"node","mention",0,4399,4399,"und",0,801
"node","mention",0,4400,4400,"und",0,801
"node","mention",0,4401,4401,"und",0,801
"node","mention",0,4402,4402,"und",0,804
"node","mention",0,4403,4403,"und",0,801
"node","mention",0,4404,4404,"und",0,801
"node","mention",0,4405,4405,"und",0,801
"node","mention",0,4406,4406,"und",0,801
"node","mention",0,4407,4407,"und",0,804
"node","mention",0,4408,4408,"und",0,806
"node","mention",0,4409,4409,"und",0,799
"node","mention",0,4410,4410,"und",0,799
"node","mention",0,4411,4411,"und",0,802
"node","mention",0,4412,4412,"und",0,798
"node","mention",0,4413,4413,"und",0,798
"node","mention",0,4414,4414,"und",0,798
"node","mention",0,4415,4415,"und",0,798
"node","mention",0,4416,4416,"und",0,798
"node","mention",0,4417,4417,"und",0,798
"node","mention",0,4418,4418,"und",0,798
"node","mention",0,4419,4419,"und",0,798
"node","mention",0,4420,4420,"und",0,798
"node","mention",0,4421,4421,"und",0,798
"node","mention",0,4422,4422,"und",0,798
"node","mention",0,4423,4423,"und",0,799
"node","mention",0,4424,4424,"und",0,799
"node","mention",0,4425,4425,"und",0,799
"node","mention",0,4426,4426,"und",0,800
"node","mention",0,4427,4427,"und",0,801
"node","mention",0,4428,4428,"und",0,801
"node","mention",0,4429,4429,"und",0,801
"node","mention",0,4430,4430,"und",0,801
"node","mention",0,4431,4431,"und",0,804
"node","mention",0,4432,4432,"und",0,802
"node","mention",0,4432,4432,"und",1,807
"node","mention",0,4433,4433,"und",0,801
"node","mention",0,4434,4434,"und",0,801
"node","mention",0,4435,4435,"und",0,801
"node","mention",0,4436,4436,"und",0,801
"node","mention",0,4437,4437,"und",0,805
"node","mention",0,4438,4438,"und",0,801
"node","mention",0,4439,4439,"und",0,801
"node","mention",0,4440,4440,"und",0,801
"node","mention",0,4441,4441,"und",0,801
"node","mention",0,4442,4442,"und",0,801
"node","mention",0,4443,4443,"und",0,801
"node","mention",0,4444,4444,"und",0,801
"node","mention",0,4445,4445,"und",0,801
"node","mention",0,4446,4446,"und",0,801
"node","mention",0,4447,4447,"und",0,801
"node","mention",0,4448,4448,"und",0,801
"node","mention",0,4449,4449,"und",0,801
"node","mention",0,4450,4450,"und",0,805
"node","mention",0,4451,4451,"und",0,805
"node","mention",0,4452,4452,"und",0,804
"node","mention",0,4453,4453,"und",0,804
"node","mention",0,4454,4454,"und",0,804
"node","mention",0,4455,4455,"und",0,801
"node","mention",0,4456,4456,"und",0,801
"node","mention",0,4457,4457,"und",0,806
"node","mention",0,4458,4458,"und",0,806
"node","mention",0,4459,4459,"und",0,801
"node","mention",0,4460,4460,"und",0,807
"node","mention",0,4461,4461,"und",0,801
"node","mention",0,4462,4462,"und",0,801
"node","mention",0,4463,4463,"und",0,801
"node","mention",0,4464,4464,"und",0,801
"node","mention",0,4465,4465,"und",0,801
"node","mention",0,4466,4466,"und",0,805
"node","mention",0,4467,4467,"und",0,805
"node","mention",0,4468,4468,"und",0,805
"node","mention",0,4469,4469,"und",0,805
"node","mention",0,4470,4470,"und",0,805
"node","mention",0,4471,4471,"und",0,807
"node","mention",0,4472,4472,"und",0,801
"node","mention",0,4473,4473,"und",0,801
"node","mention",0,4474,4474,"und",0,801
"node","mention",0,4475,4475,"und",0,805
"node","mention",0,4476,4476,"und",0,801
"node","mention",0,4477,4477,"und",0,801
"node","mention",0,4478,4478,"und",0,801
"node","mention",0,4479,4479,"und",0,801
"node","mention",0,4480,4480,"und",0,801
"node","mention",0,4481,4481,"und",0,801
"node","mention",0,4482,4482,"und",0,801
"node","mention",0,4483,4483,"und",0,801
"node","mention",0,4484,4484,"und",0,801
"node","mention",0,4485,4485,"und",0,801
"node","mention",0,4486,4486,"und",0,801
"node","mention",0,4487,4487,"und",0,801
"node","mention",0,4488,4488,"und",0,801
"node","mention",0,4489,4489,"und",0,801
"node","mention",0,4490,4490,"und",0,801
"node","mention",0,4491,4491,"und",0,801
"node","mention",0,4492,4492,"und",0,801
"node","mention",0,4493,4493,"und",0,801
"node","mention",0,4494,4494,"und",0,801
"node","mention",0,4495,4495,"und",0,801
"node","mention",0,4496,4496,"und",0,803
"node","mention",0,4497,4497,"und",0,801
"node","mention",0,4498,4498,"und",0,801
"node","mention",0,4499,4499,"und",0,801
"node","mention",0,4500,4500,"und",0,803
"node","mention",0,4501,4501,"und",0,803
"node","mention",0,4502,4502,"und",0,803
"node","mention",0,4503,4503,"und",0,803
"node","mention",0,4504,4504,"und",0,803
"node","mention",0,4505,4505,"und",0,803
"node","mention",0,4506,4506,"und",0,803
"node","mention",0,4507,4507,"und",0,803
"node","mention",0,4508,4508,"und",0,803
"node","mention",0,4509,4509,"und",0,803
"node","mention",0,4510,4510,"und",0,803
"node","mention",0,4511,4511,"und",0,803
"node","mention",0,4512,4512,"und",0,803
"node","mention",0,4513,4513,"und",0,803
"node","mention",0,4514,4514,"und",0,803
"node","mention",0,4515,4515,"und",0,803
"node","mention",0,4516,4516,"und",0,803
"node","mention",0,4517,4517,"und",0,803
"node","mention",0,4518,4518,"und",0,803
"node","mention",0,4519,4519,"und",0,803
"node","mention",0,4520,4520,"und",0,803
"node","mention",0,4521,4521,"und",0,803
"node","mention",0,4522,4522,"und",0,803
"node","mention",0,4523,4523,"und",0,803
"node","mention",0,4524,4524,"und",0,803
"node","mention",0,4525,4525,"und",0,803
"node","mention",0,4526,4526,"und",0,803
"node","mention",0,4527,4527,"und",0,803
"node","mention",0,4528,4528,"und",0,803
"node","mention",0,4529,4529,"und",0,803
"node","mention",0,4530,4530,"und",0,803
"node","mention",0,4531,4531,"und",0,803
"node","mention",0,4532,4532,"und",0,803
"node","mention",0,4533,4533,"und",0,803
"node","mention",0,4534,4534,"und",0,803
"node","mention",0,4535,4535,"und",0,803
"node","mention",0,4536,4536,"und",0,803
"node","mention",0,4537,4537,"und",0,803
"node","mention",0,4538,4538,"und",0,803
"node","mention",0,4539,4539,"und",0,803
"node","mention",0,4540,4540,"und",0,803
"node","mention",0,4541,4541,"und",0,803
"node","mention",0,4542,4542,"und",0,803
"node","mention",0,4543,4543,"und",0,803
"node","mention",0,4544,4544,"und",0,803
"node","mention",0,4545,4545,"und",0,803
"node","mention",0,4546,4546,"und",0,803
"node","mention",0,4547,4547,"und",0,803
"node","mention",0,4548,4548,"und",0,803
"node","mention",0,4549,4549,"und",0,803
"node","mention",0,4550,4550,"und",0,803
"node","mention",0,4551,4551,"und",0,803
"node","mention",0,4552,4552,"und",0,803
"node","mention",0,4553,4553,"und",0,803
"node","mention",0,4554,4554,"und",0,803
"node","mention",0,4555,4555,"und",0,803
"node","mention",0,4556,4556,"und",0,803
"node","mention",0,4557,4557,"und",0,803
"node","mention",0,4558,4558,"und",0,803
"node","mention",0,4559,4559,"und",0,803
"node","mention",0,4560,4560,"und",0,803
"node","mention",0,4561,4561,"und",0,803
"node","mention",0,4562,4562,"und",0,803
"node","mention",0,4563,4563,"und",0,803
"node","mention",0,4564,4564,"und",0,803
"node","mention",0,4565,4565,"und",0,803
"node","mention",0,4566,4566,"und",0,803
"node","mention",0,4567,4567,"und",0,803
"node","mention",0,4568,4568,"und",0,803
"node","mention",0,4569,4569,"und",0,803
"node","mention",0,4570,4570,"und",0,803
"node","mention",0,4571,4571,"und",0,803
"node","mention",0,4572,4572,"und",0,803
"node","mention",0,4573,4573,"und",0,803
"node","mention",0,4574,4574,"und",0,803
"node","mention",0,4575,4575,"und",0,803
"node","mention",0,4576,4576,"und",0,803
"node","mention",0,4577,4577,"und",0,803
"node","mention",0,4578,4578,"und",0,800
"node","mention",0,4579,4579,"und",0,799
"node","mention",0,4580,4580,"und",0,801
"node","mention",0,4581,4581,"und",0,801
"node","mention",0,4582,4582,"und",0,801
"node","mention",0,4583,4583,"und",0,801
"node","mention",0,4584,4584,"und",0,801
"node","mention",0,4585,4585,"und",0,801
"node","mention",0,4586,4586,"und",0,801
"node","mention",0,4587,4587,"und",0,801
"node","mention",0,4588,4588,"und",0,801
"node","mention",0,4589,4589,"und",0,801
"node","mention",0,4590,4590,"und",0,801
"node","mention",0,4591,4591,"und",0,801
"node","mention",0,4592,4592,"und",0,801
"node","mention",0,4593,4593,"und",0,801
"node","mention",0,4594,4594,"und",0,802
"node","mention",0,4595,4595,"und",0,799
"node","mention",0,4596,4596,"und",0,799
"node","mention",0,4597,4597,"und",0,799
"node","mention",0,4598,4598,"und",0,800
"node","mention",0,4599,4599,"und",0,799
"node","mention",0,4600,4600,"und",0,804
"node","mention",0,4601,4601,"und",0,804
"node","mention",0,4602,4602,"und",0,804
"node","mention",0,4603,4603,"und",0,805
"node","mention",0,4604,4604,"und",0,801
"node","mention",0,4605,4605,"und",0,801
"node","mention",0,4606,4606,"und",0,801
"node","mention",0,4607,4607,"und",0,804
"node","mention",0,4608,4608,"und",0,804
"node","mention",0,4609,4609,"und",0,804
"node","mention",0,4610,4610,"und",0,804
"node","mention",0,4611,4611,"und",0,800
"node","mention",0,4611,4611,"und",1,799
"node","mention",0,4612,4612,"und",0,807
"node","mention",0,4613,4613,"und",0,800
"node","mention",0,4613,4613,"und",1,799
"node","mention",0,4614,4614,"und",0,799
"node","mention",0,4618,4618,"und",0,799
"node","mention",0,4619,4619,"und",0,801
"node","mention",0,4620,4620,"und",0,801
"node","mention",0,4621,4621,"und",0,801
"node","mention",0,4622,4622,"und",0,801
"node","mention",0,4623,4623,"und",0,801
"node","mention",0,4624,4624,"und",0,801
"node","mention",0,4625,4625,"und",0,801
"node","mention",0,4626,4626,"und",0,801
"node","mention",0,4627,4627,"und",0,801
"node","mention",0,4628,4628,"und",0,803
"node","mention",0,4629,4629,"und",0,803
"node","mention",0,4630,4630,"und",0,803
"node","mention",0,4631,4631,"und",0,803
"node","mention",0,4632,4632,"und",0,803
"node","mention",0,4633,4633,"und",0,803
"node","mention",0,4634,4634,"und",0,803
"node","mention",0,4635,4635,"und",0,803
"node","mention",0,4636,4636,"und",0,803
"node","mention",0,4637,4637,"und",0,803
"node","mention",0,4638,4638,"und",0,803
"node","mention",0,4639,4639,"und",0,803
"node","mention",0,4640,4640,"und",0,803
"node","mention",0,4641,4641,"und",0,803
"node","mention",0,4642,4642,"und",0,803
"node","mention",0,4643,4643,"und",0,803
"node","mention",0,4644,4644,"und",0,803
"node","mention",0,4645,4645,"und",0,803
"node","mention",0,4646,4646,"und",0,803
"node","mention",0,4647,4647,"und",0,803
"node","mention",0,4648,4648,"und",0,803
"node","mention",0,4649,4649,"und",0,803
"node","mention",0,4650,4650,"und",0,803
"node","mention",0,4651,4651,"und",0,803
"node","mention",0,4652,4652,"und",0,803
"node","mention",0,4653,4653,"und",0,803
"node","mention",0,4654,4654,"und",0,803
"node","mention",0,4655,4655,"und",0,803
"node","mention",0,4656,4656,"und",0,803
"node","mention",0,4657,4657,"und",0,803
"node","mention",0,4658,4658,"und",0,803
"node","mention",0,4659,4659,"und",0,803
"node","mention",0,4660,4660,"und",0,803
"node","mention",0,4661,4661,"und",0,803
"node","mention",0,4662,4662,"und",0,803
"node","mention",0,4663,4663,"und",0,803
"node","mention",0,4664,4664,"und",0,803
"node","mention",0,4665,4665,"und",0,803
"node","mention",0,4666,4666,"und",0,803
"node","mention",0,4667,4667,"und",0,803
"node","mention",0,4668,4668,"und",0,803
"node","mention",0,4669,4669,"und",0,803
"node","mention",0,4670,4670,"und",0,800
"node","mention",0,4671,4671,"und",0,801
"node","mention",0,4672,4672,"und",0,799
"node","mention",0,4675,4675,"und",0,800
"node","mention",0,4676,4676,"und",0,800
"node","mention",0,4677,4677,"und",0,807
"node","mention",0,4678,4678,"und",0,802
"node","mention",0,4678,4678,"und",1,798
"node","mention",0,4679,4679,"und",0,802
"node","mention",0,4680,4680,"und",0,802
"node","mention",0,4681,4681,"und",0,802
"node","mention",0,4682,4682,"und",0,802
"node","mention",0,4682,4682,"und",1,807
"node","mention",0,4683,4683,"und",0,802
"node","mention",0,4684,4684,"und",0,802
"node","mention",0,4684,4684,"und",1,807
"node","mention",0,4685,4685,"und",0,802
"node","mention",0,4685,4685,"und",1,807
"node","mention",0,4686,4686,"und",0,802
"node","mention",0,4687,4687,"und",0,802
"node","mention",0,4688,4688,"und",0,800
"node","mention",0,4689,4689,"und",0,800
"node","mention",0,4690,4690,"und",0,800
"node","mention",0,4691,4691,"und",0,800
"node","mention",0,4692,4692,"und",0,802
"node","mention",0,4693,4693,"und",0,805
"node","mention",0,4693,4693,"und",1,803
"node","mention",0,4694,4694,"und",0,805
"node","mention",0,4694,4694,"und",1,803
"node","mention",0,4695,4695,"und",0,805
"node","mention",0,4695,4695,"und",1,803
"node","mention",0,4696,4696,"und",0,805
"node","mention",0,4696,4696,"und",1,803
"node","mention",0,4697,4697,"und",0,805
"node","mention",0,4697,4697,"und",1,803
"node","mention",0,4698,4698,"und",0,805
"node","mention",0,4698,4698,"und",1,803
"node","mention",0,4699,4699,"und",0,805
"node","mention",0,4699,4699,"und",1,803
"node","mention",0,4700,4700,"und",0,805
"node","mention",0,4700,4700,"und",1,803
"node","mention",0,4701,4701,"und",0,805
"node","mention",0,4701,4701,"und",1,803
"node","mention",0,4702,4702,"und",0,801
"node","mention",0,4703,4703,"und",0,805
"node","mention",0,4704,4704,"und",0,805
"node","mention",0,4705,4705,"und",0,805
