"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,"field_hebrew_name_value","field_hebrew_name_format"
"node","person",0,1110,1110,"und",0,"יאקב ב\"ר יהודא ליב ב\"ר זרח סג\"ג",NULL
"node","person",0,1111,1111,"und",0,"יאקב באכי בפ\"ד",NULL
"node","person",0,1112,1112,"und",0,"יאקב בן דניאל בלאך",NULL
"node","person",0,1113,1113,"und",0,"יאקב בר יוזפה",NULL
"node","person",0,1114,1114,"und",0,"יאקב בר\"ש",NULL
"node","person",0,1115,1115,"und",0,"יאקב ברא\"ד",NULL
"node","person",0,1117,1117,"und",0,"יאקב זולצבאך",NULL
"node","person",0,1118,1118,"und",0,"יאקב פעסילש, פ\"וג",NULL
"node","person",0,1119,1119,"und",0,"יאקב צוקרמאן",NULL
"node","person",0,1120,1120,"und",0,"יאקב צילך",NULL
"node","person",0,1121,1121,"und",0,"יאקב שלעזינגר בה\"ב",NULL
"node","person",0,1122,1122,"und",0,"יהוד' ליב (בהגאון משנת דר\"ע)",NULL
"node","person",0,1123,1123,"und",0,"יהודא הכהן מיערסלוב בן יעקב",NULL
"node","person",0,1124,1124,"und",0,"יהודא ליב בהגאון משנה דר\"ע (חו\"בק האלבדשטט)",NULL
"node","person",0,1125,1125,"und",0,"יהודא ליב בן שניאור",NULL
"node","person",0,1126,1126,"und",0,"יהודא ליב סג\"ל",NULL
"node","person",0,1127,1127,"und",0,"יהודא ס\"גל לנדא",NULL
"node","person",0,1128,1128,"und",0,"יהודא ס\"גל נאטנזאהן",NULL
"node","person",0,1131,1131,"und",0,"אברהם יהודה ליב מעזריטש (דיין מ\"צ דק\"ק האג)",NULL
"node","person",0,1132,1132,"und",0,"יהודה ליב פ\"ב",NULL
"node","person",0,1133,1133,"und",0,"יהושיע הערצבערג",NULL
"node","person",0,1134,1134,"und",0,"יהושיע ס\"גל נאטנזאהן",NULL
"node","person",0,1135,1135,"und",0,"יהושיע שיפער (כירורגוס)",NULL
"node","person",0,1136,1136,"und",0,"יהושע בר\"י",NULL
"node","person",0,1137,1137,"und",0,"יהושע מליסא",NULL
"node","person",0,1138,1138,"und",0,"יואל במהר\"ר יקותיאל מגלוגא (רב, דיין)",NULL
"node","person",0,1139,1139,"und",0,"יואל בר\"ל פרענקיל",NULL
"node","person",0,1140,1140,"und",0,"יואל האללי",NULL
"node","person",0,1141,1141,"und",0,"יואל היכבורג",NULL
"node","person",0,1142,1142,"und",0,"יואל יפה",NULL
"node","person",0,1143,1143,"und",0,"יואל מגלוגא (דיין ומ\"צ)",NULL
"node","person",0,1144,1144,"und",0,"יואל נויאן",NULL
"node","person",0,1145,1145,"und",0,"יודא ב\"בה ר\"ל, ר\"ק",NULL
"node","person",0,1146,1146,"und",0,"יודא בערנבורג",NULL
"node","person",0,1147,1147,"und",0,"יודא ברא מהמבורג",NULL
"node","person",0,1148,1148,"und",0,"יודל בר\"ל",NULL
"node","person",0,1149,1149,"und",0,"יוזיל ווערטהיים",NULL
"node","person",0,1150,1150,"und",0,"יוזל ווערטהיימר",NULL
"node","person",0,1151,1151,"und",0,"יוזל נחמן",NULL
"node","person",0,1152,1152,"und",0,"יוזל שווא",NULL
"node","person",0,1153,1153,"und",0,"יוזפא געטינג בה\"ב",NULL
"node","person",0,1154,1154,"und",0,"יוזפא דעטמאלד",NULL
"node","person",0,1155,1155,"und",0,"יוזפא לעווי",NULL
"node","person",0,1156,1156,"und",0,"יוזפא מינדן",NULL
"node","person",0,1157,1157,"und",0,"יוזפא ש\"ל",NULL
"node","person",0,1158,1158,"und",0,"יוחנן בה\"רר שלמה סלמן ס\"ט (ככל הנראה, דמות בדוייה)",NULL
"node","person",0,1159,1159,"und",0,"יונה גלויגא",NULL
"node","person",0,1160,1160,"und",0,"גלויג (הבחו'), איונה",NULL
"node","person",0,1161,1161,"und",0,"יוסל האללי",NULL
"node","person",0,1162,1162,"und",0,"יוסף",NULL
"node","person",0,1163,1163,"und",0,"יוסף (הק')",NULL
"node","person",0,1164,1164,"und",0,"יוסף (בע\"מ פור' יוסף חו\"בק פפ\"ד)",NULL
"node","person",0,1165,1165,"und",0,"יוסף (חו\"בק זאמושט)",NULL
"node","person",0,1166,1166,"und",0,"יוסף (אב\"ד דק\"ק פפד\"א)",NULL
"node","person",0,1167,1167,"und",0,"יוסף אמשטערדאם",NULL
"node","person",0,1168,1168,"und",0,"יוסף אשר לעמיל ב\"ה שמעון מ\"ץ (אב\"ד דק\"ק האג)",NULL
"node","person",0,1169,1169,"und",0,"יוסף ב\"ר הירש בר\"נ",NULL
"node","person",0,1170,1170,"und",0,"יוסף בהג\"און אב\"ד נ\"רו",NULL
"node","person",0,1171,1171,"und",0,"יוסף במהור\"א",NULL
"node","person",0,1172,1172,"und",0,"יוסף בן אברהם",NULL
"node","person",0,1173,1173,"und",0,"יוסף בן פ\"ומ ר' לעמלי כהן",NULL
"node","person",0,1174,1174,"und",0,"יוסף בע\"מ פורת יוסף",NULL
"node","person",0,1175,1175,"und",0,"יוסף בר''ש בר''א",NULL
"node","person",0,1176,1176,"und",0,"יוסף בר\"אצ",NULL
"node","person",0,1177,1177,"und",0,"יוסף בר\"ה בר\"ן",NULL
"node","person",0,1178,1178,"und",0,"יוסף בר\"ל",NULL
"node","person",0,1179,1179,"und",0,"יוסף בר\"ם פרעגר",NULL
"node","person",0,1180,1180,"und",0,"יוסף ברוך",NULL
"node","person",0,1181,1181,"und",0,"יוסף דעמוטה",NULL
"node","person",0,1182,1182,"und",0,"יוסף דעסויא אצל רא\"ד",NULL
"node","person",0,1183,1183,"und",0,"יוסף האללי",NULL
"node","person",0,1184,1184,"und",0,"יוסף הירצלס",NULL
"node","person",0,1185,1185,"und",0,"יוסף חו\"בק",NULL
"node","person",0,1186,1186,"und",0,"יוסף יוזיל צ\"ד",NULL
"node","person",0,1187,1187,"und",0,"יוסף יוזפא לו האל",NULL
"node","person",0,1188,1188,"und",0,"יוסף לוצאטו איש איטליא מדי התמהמתי פה לונדן",NULL
"node","person",0,1189,1189,"und",0,"יוסף ליב בראנדיס",NULL
"node","person",0,1190,1190,"und",0,"יוסף מייער",NULL
"node","person",0,1191,1191,"und",0,"יוסף מפיעטרקוב",NULL
"node","person",0,1192,1192,"und",0,"יוסף משולם פייביל בן אברהם אבא",NULL
"node","person",0,1193,1193,"und",0,"יוסף משטיין הרט (רב)",NULL
"node","person",0,1194,1194,"und",0,"יוסף משפוליס (רופא)",NULL
"node","person",0,1195,1195,"und",0,"יוסף נייאמארק בק\"ב",NULL
"node","person",0,1196,1196,"und",0,"יוסף עטטלינגען",NULL
"node","person",0,1197,1197,"und",0,"יוסף עשווא",NULL
"node","person",0,1198,1198,"und",0,"פליס (הרופא), יוסף",NULL
"node","person",0,1199,1199,"und",0,"יוסף צבי",NULL
"node","person",0,1200,1200,"und",0,"יוסף קאהן",NULL
"node","person",0,1201,1201,"und",0,"יוסף ראטיבאר",NULL
"node","person",0,1202,1202,"und",0,"יוסף שאצקיש (חו\"בק בראד)",NULL
"node","person",0,1203,1203,"und",0,"יוסף שטעטע, פ\"ומ",NULL
"node","person",0,1205,1205,"und",0,"יורש, אהרון",NULL
"node","person",0,1206,1206,"und",0,"יורש, בענדיט",NULL
"node","person",0,1207,1207,"und",0,"לנדא (רב), יחזקאל הלוי",NULL
"node","person",0,1208,1208,"und",0,"יחזקאל לנדא",NULL
"node","person",0,1209,1209,"und",0,"לנדא (ר\"מ דק\"ק פראג), יחזקאל",NULL
"node","person",0,1210,1210,"und",0,"יחיאל ב\"ר הירש בק\"ב",NULL
"node","person",0,1211,1211,"und",0,"יחיאל מיכל כהנא רפפורט",NULL
"node","person",0,1212,1212,"und",0,"יחיאל מיכל מ\"ס",NULL
"node","person",0,1213,1213,"und",0,"יחיאל מיכל פרענקעל ענדר",NULL
"node","person",0,1214,1214,"und",0,"יחיאל מק\"ב",NULL
"node","person",0,1215,1215,"und",0,"יחיאל קאפנהאגן",NULL
"node","person",0,1216,1216,"und",0,"יטלה מב\"ת [וייזל]",NULL
"node","person",0,1217,1217,"und",0,"יעקב א\"ש פייבל",NULL
"node","person",0,1218,1218,"und",0,"יעקב אברהם בשן",NULL
"node","person",0,1219,1219,"und",0,"יעקב אללענדארף",NULL
"node","person",0,1220,1220,"und",0,"יעקב ב\"ה יו\"טב",NULL
"node","person",0,1221,1221,"und",0,"יעקב ב\"ה מאיר",NULL
"node","person",0,1222,1222,"und",0,"יעקב בה\"רר יוספא",NULL
"node","person",0,1223,1223,"und",0,"יעקב בהרב ה\"ג מ\"הר\"א",NULL
"node","person",0,1224,1224,"und",0,"יעקב בהרב מהו' יעקב משה",NULL
"node","person",0,1225,1225,"und",0,"יעקב בלאך",NULL
"node","person",0,1226,1226,"und",0,"יעקב בן גדליה",NULL
"node","person",0,1227,1227,"und",0,"יעקב בן יצחק פלעקלש",NULL
"node","person",0,1228,1228,"und",0,"יעקב בן ישראל ביא",NULL
"node","person",0,1229,1229,"und",0,"יעקב בן ר' יוזפא ראנינבורג",NULL
"node","person",0,1230,1230,"und",0,"יעקב בער כ\"ץ",NULL
"node","person",0,1231,1231,"und",0,"יעקב בער כ\"ץ",NULL
"node","person",0,1232,1232,"und",0,"יעקב בעריש בערנשטיין",NULL
"node","person",0,1233,1233,"und",0,"יעקב בר אורי הלוי",NULL
"node","person",0,1234,1234,"und",0,"יעקב בר\"א פ\"ה",NULL
"node","person",0,1235,1235,"und",0,"יעקב בר\"ד יפה",NULL
"node","person",0,1236,1236,"und",0,"יעקב בר\"י",NULL
"node","person",0,1237,1237,"und",0,"יעקב בר\"יס בש\"רל",NULL
"node","person",0,1238,1238,"und",0,"יעקב בר\"ק כ\"ץ",NULL
"node","person",0,1239,1239,"und",0,"יעקב בר\"ש",NULL
"node","person",0,1240,1240,"und",0,"יעקב ברא\"פ",NULL
"node","person",0,1241,1241,"und",0,"יעקב גלוגא",NULL
"node","person",0,1242,1242,"und",0,"יעקב האן",NULL
"node","person",0,1243,1243,"und",0,"יעקב האנק",NULL
"node","person",0,1244,1244,"und",0,"יעקב הארן",NULL
"node","person",0,1245,1245,"und",0,"יעקב הירש קאסט",NULL
"node","person",0,1246,1246,"und",0,"יעקב וואלף מקאזיבע",NULL
"node","person",0,1247,1247,"und",0,"יעקב וועליש",NULL
"node","person",0,1248,1248,"und",0,"יעקב חי חפץ",NULL
"node","person",0,1250,1250,"und",0,"יעקב לוי",NULL
"node","person",0,1251,1251,"und",0,"יעקב ליב פורכהיים, גב\"צר",NULL
"node","person",0,1252,1252,"und",0,"יעקב ליב פרענקל",NULL
"node","person",0,1253,1253,"und",0,"יעקב לעווי",NULL
"node","person",0,1254,1254,"und",0,"יעקב לעווענשטיין",NULL
"node","person",0,1255,1255,"und",0,"יעקב משה בן שאול (אב\"ד ור\"מ דק\"ק אשכנזים באמסטרדם)",NULL
"node","person",0,1256,1256,"und",0,"יעקב משה שאול (אב\"ד ווילעהן, אמסטרדם)",NULL
"node","person",0,1257,1257,"und",0,"יעקב ס\"גל נאטנזאהן",NULL
"node","person",0,1258,1258,"und",0,"יעקב סופר",NULL
"node","person",0,1259,1259,"und",0,"עמדן (רב), יעקב",NULL
"node","person",0,1260,1260,"und",0,"יעקב פפארצהיים",NULL
"node","person",0,1261,1261,"und",0,"יעקב צבי",NULL
"node","person",0,1262,1262,"und",0,"יעקב קוסיל",NULL
"node","person",0,1263,1263,"und",0,"יעקב קראניק",NULL
"node","person",0,1264,1264,"und",0,"יעקב שאף",NULL
"node","person",0,1265,1265,"und",0,"יעקב ששפורטס",NULL
"node","person",0,1266,1266,"und",0,"יעקבקא הלוי לנדא",NULL
"node","person",0,1267,1267,"und",0,"יעקוב א בן הגאון יחזקאל אב\"ד דק\"ק פראג",NULL
"node","person",0,1268,1268,"und",0,"יעקעל בעכער",NULL
"node","person",0,1269,1269,"und",0,"יפה, בונם בן פו\"מ דניאל",NULL
"node","person",0,1270,1270,"und",0,"יפה, משה בן פו\"מ דניאל",NULL
"node","person",0,1271,1271,"und",0,"יצחק אברהם הכהן (אב\"ד ור\"מ דק\"ק פינטשוב)",NULL
"node","person",0,1272,1272,"und",0,"יצחק אייז' היילפרן (חו\"בק סקאב??ל כתיב לא ברור)",NULL
"node","person",0,1273,1273,"und",0,"יצחק אייזק בן כה' מרדכי (דרוקר [מזאלקווא, ולע\"ע פה ק\"ק ברלין])",NULL
"node","person",0,1274,1274,"und",0,"יצחק אייזק ברמ\"ס",NULL
"node","person",0,1275,1275,"und",0,"יצחק איצק פרידלנד",NULL
"node","person",0,1276,1276,"und",0,"יצחק בהרב ה\"ה מוהר\"ר מרדכי הלוי זצ\"ל מלבוב (אב\"ד ור\"מ דק\"ק לעשנאב)",NULL
"node","person",0,1277,1277,"und",0,"יצחק בלאך",NULL
"node","person",0,1278,1278,"und",0,"יצחק במו' משה כ\"ץ (חו\"בק סטאבנץ)",NULL
"node","person",0,1279,1279,"und",0,"יצחק בר\"א",NULL
"node","person",0,1280,1280,"und",0,"יצחק הלוי מלבוב (אב\"ד ור\"מ דק\"ק קראקא)",NULL
"node","person",0,1281,1281,"und",0,"יצחק הלוי מלבוב (רב)",NULL
"node","person",0,1282,1282,"und",0,"יצחק זאבי (שליח חברון)",NULL
"node","person",0,1283,1283,"und",0,"יצחק חיים ן' דנא די בריטו (אב\"ד ור\"מ דק\"ק ספרדים אמסטרדם)",NULL
"node","person",0,1284,1284,"und",0,"יצחק חר\"מ איגר",NULL
"node","person",0,1285,1285,"und",0,"יצחק מרפורגו",NULL
"node","person",0,1286,1286,"und",0,"ירוחם איש באהר",NULL
"node","person",0,1287,1287,"und",0,"ירוחם בן ישכר בער מלבוב",NULL
"node","person",0,1288,1288,"und",0,"ירמי' בר\"י",NULL
"node","person",0,1289,1289,"und",0,"ירמי' בר\"י",NULL
"node","person",0,1290,1290,"und",0,"ירמי' דוסענזי",NULL
"node","person",0,1291,1291,"und",0,"ירמי' מהלברשטט",NULL
"node","person",0,1292,1292,"und",0,"ירמי' רופא",NULL
"node","person",0,1293,1293,"und",0,"יש' בער מגזע צבי (חו\"בק זלאטשוב)",NULL
"node","person",0,1294,1294,"und",0,"ישעי' בראנדיס",NULL
"node","person",0,1295,1295,"und",0,"ישעי' לוי",NULL
"node","person",0,1296,1296,"und",0,"ישעי' ליב",NULL
"node","person",0,1297,1297,"und",0,"ישעי' פאלאק",NULL
"node","person",0,1298,1298,"und",0,"ישראל",NULL
"node","person",0,1299,1299,"und",0,"ישראל אולמן",NULL
"node","person",0,1300,1300,"und",0,"ישראל בן חיים",NULL
"node","person",0,1301,1301,"und",0,"ישראל בן משה, מברסלאו",NULL
"node","person",0,1302,1302,"und",0,"ישראל בער",NULL
"node","person",0,1303,1303,"und",0,"ישראל בערינשטיין",NULL
"node","person",0,1304,1304,"und",0,"ישראל בר\"י בה\"ש",NULL
"node","person",0,1305,1305,"und",0,"ישראל בר\"י בה\"ש",NULL
"node","person",0,1306,1306,"und",0,"ישראל חיים דייטש",NULL
"node","person",0,1307,1307,"und",0,"ישראל ליב שולהאף",NULL
"node","person",0,1308,1308,"und",0,"ישראל פראנק",NULL
"node","person",0,1309,1309,"und",0,"יששכר בער וויזל",NULL
"node","person",0,1310,1310,"und",0,"יששכר בער מגזע צבי",NULL
"node","person",0,1311,1311,"und",0,"יששכר מפ\"ד",NULL
"node","person",0,1312,1312,"und",0,"כהן ק\"ב, הירש",NULL
"node","person",0,1313,1313,"und",0,"כהן, בער אשקלוא",NULL
"node","person",0,1314,1314,"und",0,"כהן, הירש",NULL
"node","person",0,1315,1315,"und",0,"כהן, זלמן",NULL
"node","person",0,1317,1317,"und",0,"כהן, ליב",NULL
"node","person",0,1318,1318,"und",0,"כץ (פו\"מ)",NULL
"node","person",0,1319,1319,"und",0,"כץ, הירץ",NULL
"node","person",0,1320,1320,"und",0,"כץ, ליב בר\"מ (פו\"מ)",NULL
"node","person",0,1321,1321,"und",0,"ל' לעסינג",NULL
"node","person",0,1322,1322,"und",0,"לאזער ביעדערמאן",NULL
"node","person",0,1323,1323,"und",0,"לאמניך, איזק",NULL
"node","person",0,1324,1324,"und",0,"לאמניץ, סענדר",NULL
"node","person",0,1325,1325,"und",0,"לאמניץ, סענדר",NULL
"node","person",0,1326,1326,"und",0,"לאצאר ברייטלענפעלד",NULL
"node","person",0,1327,1327,"und",0,"לאצאר טרייפוס",NULL
"node","person",0,1328,1328,"und",0,"לביאה האלברשטאט",NULL
"node","person",0,1329,1329,"und",0,"לואיס עפפינגער",NULL
"node","person",0,1331,1331,"und",0,"לוי, יהודה",NULL
"node","person",0,1332,1332,"und",0,"לוי, יעקב",NULL
"node","person",0,1333,1333,"und",0,"לוי, יעקב",NULL
"node","person",0,1334,1334,"und",0,"לוי, שמואל",NULL
"node","person",0,1336,1336,"und",0,"ליאון ר' ראמאניני",NULL
"node","person",0,1337,1337,"und",0,"ליב במהר\"ז סג\"ל",NULL
"node","person",0,1338,1338,"und",0,"ליב בן מהו' זאב וואלוף (זעציר)",NULL
"node","person",0,1339,1339,"und",0,"ליב בן פ\"ומ ר' זכרי' קליף",NULL
"node","person",0,1340,1340,"und",0,"ליב בר\"מ (פו\"מ)",NULL
"node","person",0,1341,1341,"und",0,"ליב בר\"מ (פו\"מ)",NULL
"node","person",0,1342,1342,"und",0,"ליב בר\"ם אפפענהיימער",NULL
"node","person",0,1343,1343,"und",0,"ליב בר\"נ",NULL
"node","person",0,1344,1344,"und",0,"ליב בר\"פ כ\"ץ",NULL
"node","person",0,1345,1345,"und",0,"ליב בר\"פ כ\"ץ",NULL
"node","person",0,1346,1346,"und",0,"ליב בר\"פ כ\"ץ",NULL
"node","person",0,1347,1347,"und",0,"ליב דאהם (סינדיקוס)",NULL
"node","person",0,1348,1348,"und",0,"ליב דרעזדען",NULL
"node","person",0,1349,1349,"und",0,"ליב דרעזן מה\"ש",NULL
"node","person",0,1350,1350,"und",0,"ליב הארצפעלד (ק' ק' העבר' צענזאר לייטנער)",NULL
"node","person",0,1351,1351,"und",0,"ליב הומבורג",NULL
"node","person",0,1352,1352,"und",0,"ליב הנובר סג\"ל",NULL
"node","person",0,1353,1353,"und",0,"ליב הערלסהיים",NULL
"node","person",0,1354,1354,"und",0,"ליב מינדן",NULL
"node","person",0,1355,1355,"und",0,"ליב קראנקע",NULL
"node","person",0,1356,1356,"und",0,"ליבש אברמאוויץ",NULL
"node","person",0,1357,1357,"und",0,"ליבש בערינשטיין",NULL
"node","person",0,1358,1358,"und",0,"ליבש פשעווערסקער",NULL
"node","person",0,1359,1359,"und",0,"ליזר באמבורג",NULL
"node","person",0,1360,1360,"und",0,"ליזר בישיטץ",NULL
"node","person",0,1361,1361,"und",0,"ליזר בישיטץ",NULL
"node","person",0,1362,1362,"und",0,"ליזר בר\"ל פרענקל",NULL
"node","person",0,1363,1363,"und",0,"ליזר בר\"ש פרעגר",NULL
"node","person",0,1364,1364,"und",0,"ליזר נייאגאם",NULL
"node","person",0,1365,1365,"und",0,"ליזר קרא",NULL
"node","person",0,1366,1366,"und",0,"ליזר קראטשין",NULL
"node","person",0,1367,1367,"und",0,"לימא רעננער",NULL
"node","person",0,1368,1368,"und",0,"ליפמאן אלעקסאנדר",NULL
"node","person",0,1369,1369,"und",0,"ליפמן אויבינבאכר",NULL
"node","person",0,1370,1370,"und",0,"ליפמן בערלין",NULL
"node","person",0,1371,1371,"und",0,"ליפמן בר\"ה ריס",NULL
"node","person",0,1372,1372,"und",0,"ליפמן בר\"מ",NULL
"node","person",0,1373,1373,"und",0,"ליפמן בר\"מ לוי (פו''מ)",NULL
"node","person",0,1374,1374,"und",0,"ליפמן פאהן (פו\"מ)",NULL
"node","person",0,1375,1375,"und",0,"ליפמן ר\"ק",NULL
"node","person",0,1376,1376,"und",0,"ליפמן שטורם",NULL
"node","person",0,1377,1377,"und",0,"לנדסבערג, חיים",NULL
"node","person",0,1378,1378,"und",0,"לעאנהערד געץ",NULL
"node","person",0,1379,1379,"und",0,"לעאפאלד, עדלער פאן הערץ (עדלער פאן הערץ)",NULL
"node","person",0,1380,1380,"und",0,"לעוו באבעללע",NULL
"node","person",0,1381,1381,"und",0,"לעווינגער",NULL
"node","person",0,1382,1382,"und",0,"לעווענטהאל",NULL
"node","person",0,1383,1383,"und",0,"לעזער קליינבערג",NULL
"node","person",0,1384,1384,"und",0,"לעזער ראטטענבערג",NULL
"node","person",0,1385,1385,"und",0,"לעמלי בן פ\"ומ ר\"מ ג\"ר",NULL
"node","person",0,1386,1386,"und",0,"לעקיש וורבורג",NULL
"node","person",0,1387,1387,"und",0,"לעקש",NULL
"node","person",0,1388,1388,"und",0,"מ' אי' ליידעסדארף",NULL
"node","person",0,1389,1389,"und",0,"מ' ג' פירטה",NULL
"node","person",0,1390,1390,"und",0,"מ' ל' גאלדשמיעד",NULL
"node","person",0,1391,1391,"und",0,"מ' עטטינגער",NULL
"node","person",0,1392,1392,"und",0,"מ\"מ אברהם שול הויף מ\"ס",NULL
"node","person",0,1393,1393,"und",0,"מאדאם קילא אלמנת ר' יקותיאל פו\"מ",NULL
"node","person",0,1394,1394,"und",0,"מאדאם קרינלה אלמנת ר\"י אמספארט",NULL
"node","person",0,1395,1395,"und",0,"מאדאם רייצל יאעל",NULL
"node","person",0,1396,1396,"und",0,"מאדאם שארלאטטע דוקאס",NULL
"node","person",0,1397,1397,"und",0,"מאזעס גרינבוים",NULL
"node","person",0,1398,1398,"und",0,"מאזעס טויבער",NULL
"node","person",0,1399,1399,"und",0,"מאזעס מאהל",NULL
"node","person",0,1400,1400,"und",0,"מאזעס קאבלענצער",NULL
"node","person",0,1401,1401,"und",0,"(כירורגוס) מאזעס קאסאוויטץ קאפפעלמאן",NULL
"node","person",0,1402,1402,"und",0,"מאזעס שטראנע",NULL
"node","person",0,1403,1403,"und",0,"מאי בער",NULL
"node","person",0,1404,1404,"und",0,"מאייועס בראדא",NULL
"node","person",0,1405,1405,"und",0,"מאייער בייאפוס",NULL
"node","person",0,1406,1406,"und",0,"מאייער ס' רעגענסבורגער",NULL
"node","person",0,1407,1407,"und",0,"מאיר אויערבאך",NULL
"node","person",0,1408,1408,"und",0,"מאיר איגיר",NULL
"node","person",0,1409,1409,"und",0,"מאיר איגר",NULL
"node","person",0,1410,1410,"und",0,"מאיר אסטערזעטצער",NULL
"node","person",0,1411,1411,"und",0,"מאיר ב\"ה",NULL
"node","person",0,1412,1412,"und",0,"מאיר בישיטץ",NULL
"node","person",0,1413,1413,"und",0,"מאיר בן כהר\"ר שמואל פלקלש",NULL
"node","person",0,1414,1414,"und",0,"מאיר בן שמואל פלקלש",NULL
"node","person",0,1415,1415,"und",0,"מאיר בער",NULL
"node","person",0,1416,1416,"und",0,"מאיר בעריל",NULL
"node","person",0,1417,1417,"und",0,"מאיר בערנהארד בק\"ב",NULL
"node","person",0,1418,1418,"und",0,"מאיר בר\"ד שוחט",NULL
"node","person",0,1419,1419,"und",0,"מאיר בר\"י ג\"ש מש\"ל",NULL
"node","person",0,1420,1420,"und",0,"מאיר הויזן",NULL
"node","person",0,1421,1421,"und",0,"מאיר הויזן",NULL
"node","person",0,1422,1422,"und",0,"מאיר ווארבורג",NULL
"node","person",0,1423,1423,"und",0,"מאיר וועליוא",NULL
"node","person",0,1424,1424,"und",0,"מאיר חיות",NULL
"node","person",0,1425,1425,"und",0,"מאיר מ\"ס",NULL
"node","person",0,1426,1426,"und",0,"מאיר מטריאר",NULL
"node","person",0,1427,1427,"und",0,"מאיר נאדלער",NULL
"node","person",0,1428,1428,"und",0,"מאיר סארלוויל",NULL
"node","person",0,1429,1429,"und",0,"מאיר סופקא",NULL
"node","person",0,1430,1430,"und",0,"מאיר פ\"ל",NULL
"node","person",0,1431,1431,"und",0,"מאיר פיורדא",NULL
"node","person",0,1432,1432,"und",0,"מאיר פיורדא",NULL
"node","person",0,1433,1433,"und",0,"מאיר פירדא",NULL
"node","person",0,1434,1434,"und",0,"מאיר פירדא",NULL
"node","person",0,1435,1435,"und",0,"מאיר ראובנס",NULL
"node","person",0,1436,1436,"und",0,"מאיר ראוויץ",NULL
"node","person",0,1437,1437,"und",0,"מאיר ראקנין",NULL
"node","person",0,1438,1438,"und",0,"מאיר שלעזינגר",NULL
"node","person",0,1439,1439,"und",0,"מאנדעל סאללאן",NULL
"node","person",0,1440,1440,"und",0,"מאניס בר\"א גבר",NULL
"node","person",0,1441,1441,"und",0,"מאנלי פ\"ד",NULL
"node","person",0,1442,1442,"und",0,"מאקסמיליאן טרעביטש",NULL
"node","person",0,1443,1443,"und",0,"מאקסעל אשער (איזר' שפיטאלספאטער)",NULL
"node","person",0,1444,1444,"und",0,"מאריץ קאבלענצער",NULL
"node","person",0,1445,1445,"und",0,"מארקוס אפענהיימער",NULL
"node","person",0,1446,1446,"und",0,"מארקוס באסקאוויטץ",NULL
"node","person",0,1447,1447,"und",0,"מארקוס ביילל",NULL
"node","person",0,1448,1448,"und",0,"מארקוס זעליגסבערג",NULL
"node","person",0,1449,1449,"und",0,"מארקוס טורנויער, ר\"בד ור\"הק",NULL
"node","person",0,1450,1450,"und",0,"מארקוס ליידעסדארפער",NULL
"node","person",0,1451,1451,"und",0,"מארקוס סוידעק",NULL
"node","person",0,1452,1452,"und",0,"מארקוס ענגעלענדער",NULL
"node","person",0,1453,1453,"und",0,"מארקוס פפייפער",NULL
"node","person",0,1454,1454,"und",0,"מארקוס פרענקעל",NULL
"node","person",0,1455,1455,"und",0,"מארקוס שטראסער",NULL
"node","person",0,1456,1456,"und",0,"מארקוס שלעזינגער",NULL
"node","person",0,1457,1457,"und",0,"מארקס הירש האנויא",NULL
"node","person",0,1458,1458,"und",0,"מארקס זאלמאן גאלדשטיקר",NULL
"node","person",0,1460,1460,"und",0,"מוהר, יוזל",NULL
"node","person",0,1463,1463,"und",0,"מיחאל באבראווסקי",NULL
"node","person",0,1464,1464,"und",0,"מיינסטר בעק",NULL
"node","person",0,1465,1465,"und",0,"מיכאל בלא\"א המנוח מו\"ה זנוויל בכרך (רב)",NULL
"node","person",0,1466,1466,"und",0,"מיכאל חיים",NULL
"node","person",0,1467,1467,"und",0,"מיכאל חיים מעזחאד",NULL
"node","person",0,1468,1468,"und",0,"מיכאל חר\"ג",NULL
"node","person",0,1469,1469,"und",0,"מיכאל יאווירעווער",NULL
"node","person",0,1470,1470,"und",0,"מיכאל יוזעפא",NULL
"node","person",0,1471,1471,"und",0,"מיכאל ליסא",NULL
"node","person",0,1472,1472,"und",0,"מיכאל פרייהאן",NULL
"node","person",0,1473,1473,"und",0,"מיכאל שמעון מייא",NULL
"node","person",0,1474,1474,"und",0,"מיכל וואלף",NULL
"node","person",0,1475,1475,"und",0,"מיכל טייגער",NULL
"node","person",0,1476,1476,"und",0,"מיכל ליבנויער",NULL
"node","person",0,1477,1477,"und",0,"מיכל מ\"ס",NULL
"node","person",0,1478,1478,"und",0,"מיכל פ\"ל מק\"ב",NULL
"node","person",0,1479,1479,"und",0,"מיכל שלעזינגר",NULL
"node","person",0,1480,1480,"und",0,"מיכעל סימאנס",NULL
"node","person",0,1481,1481,"und",0,"מילבערג",NULL
"node","person",0,1482,1482,"und",0,"מינדין, יוזפא",NULL
"node","person",0,1484,1484,"und",0,"מיענדעל רעננער",NULL
"node","person",0,1485,1485,"und",0,"מנדל אפנהיים",NULL
"node","person",0,1486,1486,"und",0,"מנחם מן",NULL
"node","person",0,1487,1487,"und",0,"מנחם עמנואל וייזל",NULL
"node","person",0,1489,1489,"und",0,"מעזריטש, יואל",NULL
"node","person",0,1490,1490,"und",0,"מענדל [אביו של מנדלסון (פרנקפורט), משה]",NULL
"node","person",0,1491,1491,"und",0,"מענדל אפנהיים בק\"ב",NULL
