"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,field_book_target_id
"node","mention",0,3752,3752,"und",0,2245
"node","mention",0,3753,3753,"und",0,2245
"node","mention",0,3754,3754,"und",0,2245
"node","mention",0,3755,3755,"und",0,2245
"node","mention",0,3756,3756,"und",0,2245
"node","mention",0,3757,3757,"und",0,2245
"node","mention",0,3758,3758,"und",0,2245
"node","mention",0,3759,3759,"und",0,2245
"node","mention",0,3760,3760,"und",0,2245
"node","mention",0,3761,3761,"und",0,2245
"node","mention",0,3762,3762,"und",0,2245
"node","mention",0,3763,3763,"und",0,2245
"node","mention",0,3764,3764,"und",0,2245
"node","mention",0,3765,3765,"und",0,2245
"node","mention",0,3766,3766,"und",0,2245
"node","mention",0,3767,3767,"und",0,2245
"node","mention",0,3768,3768,"und",0,2245
"node","mention",0,3769,3769,"und",0,2245
"node","mention",0,3770,3770,"und",0,2245
"node","mention",0,3771,3771,"und",0,2245
"node","mention",0,3772,3772,"und",0,2245
"node","mention",0,3773,3773,"und",0,2245
"node","mention",0,3774,3774,"und",0,2245
"node","mention",0,3775,3775,"und",0,2245
"node","mention",0,3776,3776,"und",0,2245
"node","mention",0,3777,3777,"und",0,2245
"node","mention",0,3778,3778,"und",0,2245
"node","mention",0,3779,3779,"und",0,2245
"node","mention",0,3780,3780,"und",0,2245
"node","mention",0,3781,3781,"und",0,2245
"node","mention",0,3782,3782,"und",0,2245
"node","mention",0,3783,3783,"und",0,2245
"node","mention",0,3784,3784,"und",0,2245
"node","mention",0,3785,3785,"und",0,2245
"node","mention",0,3786,3786,"und",0,2245
"node","mention",0,3787,3787,"und",0,2245
"node","mention",0,3788,3788,"und",0,2245
"node","mention",0,3789,3789,"und",0,2245
"node","mention",0,3790,3790,"und",0,2245
"node","mention",0,3791,3791,"und",0,2245
"node","mention",0,3792,3792,"und",0,2245
"node","mention",0,3793,3793,"und",0,2245
"node","mention",0,3794,3794,"und",0,2245
"node","mention",0,3795,3795,"und",0,2245
"node","mention",0,3796,3796,"und",0,2245
"node","mention",0,3797,3797,"und",0,2245
"node","mention",0,3798,3798,"und",0,2245
"node","mention",0,3799,3799,"und",0,2245
"node","mention",0,3800,3800,"und",0,2245
"node","mention",0,3801,3801,"und",0,2245
"node","mention",0,3802,3802,"und",0,2245
"node","mention",0,3803,3803,"und",0,2245
"node","mention",0,3804,3804,"und",0,2245
"node","mention",0,3805,3805,"und",0,2245
"node","mention",0,3806,3806,"und",0,2245
"node","mention",0,3807,3807,"und",0,2245
"node","mention",0,3808,3808,"und",0,2245
"node","mention",0,3809,3809,"und",0,2245
"node","mention",0,3810,3810,"und",0,2245
"node","mention",0,3811,3811,"und",0,2245
"node","mention",0,3812,3812,"und",0,2245
"node","mention",0,3813,3813,"und",0,2245
"node","mention",0,3814,3814,"und",0,2245
"node","mention",0,3815,3815,"und",0,2245
"node","mention",0,3816,3816,"und",0,2245
"node","mention",0,3817,3817,"und",0,2245
"node","mention",0,3818,3818,"und",0,2245
"node","mention",0,3819,3819,"und",0,2245
"node","mention",0,3820,3820,"und",0,2245
"node","mention",0,3821,3821,"und",0,2245
"node","mention",0,3822,3822,"und",0,2245
"node","mention",0,3823,3823,"und",0,2245
"node","mention",0,3824,3824,"und",0,2245
"node","mention",0,3825,3825,"und",0,2245
"node","mention",0,3826,3826,"und",0,2245
"node","mention",0,3827,3827,"und",0,2245
"node","mention",0,3828,3828,"und",0,2245
"node","mention",0,3829,3829,"und",0,2245
"node","mention",0,3830,3830,"und",0,2245
"node","mention",0,3831,3831,"und",0,2245
"node","mention",0,3832,3832,"und",0,2245
"node","mention",0,3833,3833,"und",0,2245
"node","mention",0,3834,3834,"und",0,2245
"node","mention",0,3835,3835,"und",0,2245
"node","mention",0,3836,3836,"und",0,2245
"node","mention",0,3837,3837,"und",0,2245
"node","mention",0,3838,3838,"und",0,2245
"node","mention",0,3839,3839,"und",0,2245
"node","mention",0,3840,3840,"und",0,2245
"node","mention",0,3841,3841,"und",0,2245
"node","mention",0,3842,3842,"und",0,2245
"node","mention",0,3843,3843,"und",0,2245
"node","mention",0,3844,3844,"und",0,2245
"node","mention",0,3845,3845,"und",0,2245
"node","mention",0,3846,3846,"und",0,2245
"node","mention",0,3847,3847,"und",0,2245
"node","mention",0,3848,3848,"und",0,2245
"node","mention",0,3849,3849,"und",0,2245
"node","mention",0,3850,3850,"und",0,2245
"node","mention",0,3851,3851,"und",0,2245
"node","mention",0,3852,3852,"und",0,2245
"node","mention",0,3853,3853,"und",0,2245
"node","mention",0,3854,3854,"und",0,2245
"node","mention",0,3855,3855,"und",0,2245
"node","mention",0,3856,3856,"und",0,2245
"node","mention",0,3857,3857,"und",0,2245
"node","mention",0,3858,3858,"und",0,2245
"node","mention",0,3859,3859,"und",0,2245
"node","mention",0,3860,3860,"und",0,2245
"node","mention",0,3861,3861,"und",0,2245
"node","mention",0,3862,3862,"und",0,2245
"node","mention",0,3863,3863,"und",0,2245
"node","mention",0,3864,3864,"und",0,2245
"node","mention",0,3865,3865,"und",0,2245
"node","mention",0,3866,3866,"und",0,2245
"node","mention",0,3867,3867,"und",0,2245
"node","mention",0,3868,3868,"und",0,2245
"node","mention",0,3869,3869,"und",0,2245
"node","mention",0,3870,3870,"und",0,2245
"node","mention",0,3871,3871,"und",0,2245
"node","mention",0,3872,3872,"und",0,2245
"node","mention",0,3873,3873,"und",0,2245
"node","mention",0,3874,3874,"und",0,2245
"node","mention",0,3875,3875,"und",0,2245
"node","mention",0,3876,3876,"und",0,2245
"node","mention",0,3877,3877,"und",0,2245
"node","mention",0,3878,3878,"und",0,2245
"node","mention",0,3879,3879,"und",0,2245
"node","mention",0,3880,3880,"und",0,2245
"node","mention",0,3881,3881,"und",0,2245
"node","mention",0,3882,3882,"und",0,2245
"node","mention",0,3883,3883,"und",0,2245
"node","mention",0,3884,3884,"und",0,2245
"node","mention",0,3885,3885,"und",0,2245
"node","mention",0,3886,3886,"und",0,2245
"node","mention",0,3887,3887,"und",0,2245
"node","mention",0,3888,3888,"und",0,2245
"node","mention",0,3889,3889,"und",0,2245
"node","mention",0,3890,3890,"und",0,2245
"node","mention",0,3891,3891,"und",0,2245
"node","mention",0,3892,3892,"und",0,2245
"node","mention",0,3893,3893,"und",0,2245
"node","mention",0,3894,3894,"und",0,2245
"node","mention",0,3895,3895,"und",0,2245
"node","mention",0,3896,3896,"und",0,2245
"node","mention",0,3897,3897,"und",0,2245
"node","mention",0,3898,3898,"und",0,2245
"node","mention",0,3899,3899,"und",0,2245
"node","mention",0,3900,3900,"und",0,2245
"node","mention",0,3901,3901,"und",0,2245
"node","mention",0,3902,3902,"und",0,2245
"node","mention",0,3903,3903,"und",0,2245
"node","mention",0,3904,3904,"und",0,2245
"node","mention",0,3905,3905,"und",0,2245
"node","mention",0,3906,3906,"und",0,2245
"node","mention",0,3907,3907,"und",0,2245
"node","mention",0,3908,3908,"und",0,2245
"node","mention",0,3909,3909,"und",0,2245
"node","mention",0,3910,3910,"und",0,2245
"node","mention",0,3911,3911,"und",0,2245
"node","mention",0,3912,3912,"und",0,2245
"node","mention",0,3913,3913,"und",0,2245
"node","mention",0,3914,3914,"und",0,2245
"node","mention",0,3915,3915,"und",0,2245
"node","mention",0,3916,3916,"und",0,2245
"node","mention",0,3917,3917,"und",0,2245
"node","mention",0,3918,3918,"und",0,2245
"node","mention",0,3919,3919,"und",0,2245
"node","mention",0,3920,3920,"und",0,2245
"node","mention",0,3921,3921,"und",0,2245
"node","mention",0,3922,3922,"und",0,2245
"node","mention",0,3923,3923,"und",0,2245
"node","mention",0,3924,3924,"und",0,2245
"node","mention",0,3925,3925,"und",0,2245
"node","mention",0,3926,3926,"und",0,2245
"node","mention",0,3927,3927,"und",0,2245
"node","mention",0,3928,3928,"und",0,2245
"node","mention",0,3929,3929,"und",0,2245
"node","mention",0,3930,3930,"und",0,2245
"node","mention",0,3931,3931,"und",0,2245
"node","mention",0,3932,3932,"und",0,2245
"node","mention",0,3933,3933,"und",0,2245
"node","mention",0,3934,3934,"und",0,2245
"node","mention",0,3935,3935,"und",0,2245
"node","mention",0,3936,3936,"und",0,2245
"node","mention",0,3937,3937,"und",0,2245
"node","mention",0,3938,3938,"und",0,2245
"node","mention",0,3939,3939,"und",0,2245
"node","mention",0,3940,3940,"und",0,2245
"node","mention",0,3941,3941,"und",0,2245
"node","mention",0,3942,3942,"und",0,2245
"node","mention",0,3943,3943,"und",0,2245
"node","mention",0,3944,3944,"und",0,2245
"node","mention",0,3945,3945,"und",0,2245
"node","mention",0,3946,3946,"und",0,2245
"node","mention",0,3947,3947,"und",0,2245
"node","mention",0,3948,3948,"und",0,2245
"node","mention",0,3949,3949,"und",0,2245
"node","mention",0,3950,3950,"und",0,2245
"node","mention",0,3951,3951,"und",0,2245
"node","mention",0,3952,3952,"und",0,2245
"node","mention",0,3953,3953,"und",0,2245
"node","mention",0,3954,3954,"und",0,2245
"node","mention",0,3955,3955,"und",0,2245
"node","mention",0,3956,3956,"und",0,2245
"node","mention",0,3957,3957,"und",0,2245
"node","mention",0,3958,3958,"und",0,2245
"node","mention",0,3959,3959,"und",0,2245
"node","mention",0,3960,3960,"und",0,2245
"node","mention",0,3961,3961,"und",0,2245
"node","mention",0,3962,3962,"und",0,2245
"node","mention",0,3963,3963,"und",0,2245
"node","mention",0,3964,3964,"und",0,2245
"node","mention",0,3965,3965,"und",0,2245
"node","mention",0,3966,3966,"und",0,2245
"node","mention",0,3967,3967,"und",0,2245
"node","mention",0,3968,3968,"und",0,2245
"node","mention",0,3969,3969,"und",0,2245
"node","mention",0,3970,3970,"und",0,2245
"node","mention",0,3971,3971,"und",0,2245
"node","mention",0,3972,3972,"und",0,2245
"node","mention",0,3973,3973,"und",0,2245
"node","mention",0,3974,3974,"und",0,2245
"node","mention",0,3975,3975,"und",0,2245
"node","mention",0,3976,3976,"und",0,2245
"node","mention",0,3977,3977,"und",0,2245
"node","mention",0,3978,3978,"und",0,2245
"node","mention",0,3979,3979,"und",0,2245
"node","mention",0,3980,3980,"und",0,2245
"node","mention",0,3981,3981,"und",0,2245
"node","mention",0,3982,3982,"und",0,2245
"node","mention",0,3983,3983,"und",0,2245
"node","mention",0,3984,3984,"und",0,2245
"node","mention",0,3985,3985,"und",0,2245
"node","mention",0,3986,3986,"und",0,2245
"node","mention",0,3987,3987,"und",0,2245
"node","mention",0,3988,3988,"und",0,2245
"node","mention",0,3989,3989,"und",0,2245
"node","mention",0,3990,3990,"und",0,2245
"node","mention",0,3991,3991,"und",0,2245
"node","mention",0,3992,3992,"und",0,2245
"node","mention",0,3993,3993,"und",0,2245
"node","mention",0,3994,3994,"und",0,2245
"node","mention",0,3995,3995,"und",0,2245
"node","mention",0,3996,3996,"und",0,2245
"node","mention",0,3997,3997,"und",0,2245
"node","mention",0,3998,3998,"und",0,2245
"node","mention",0,3999,3999,"und",0,2245
"node","mention",0,4000,4000,"und",0,2248
"node","mention",0,4001,4001,"und",0,2250
"node","mention",0,4002,4002,"und",0,2254
"node","mention",0,4003,4003,"und",0,2254
"node","mention",0,4004,4004,"und",0,2254
"node","mention",0,4005,4005,"und",0,2254
"node","mention",0,4006,4006,"und",0,2261
"node","mention",0,4007,4007,"und",0,2261
"node","mention",0,4008,4008,"und",0,2260
"node","mention",0,4009,4009,"und",0,2260
"node","mention",0,4010,4010,"und",0,2260
"node","mention",0,4011,4011,"und",0,2262
"node","mention",0,4012,4012,"und",0,2263
"node","mention",0,4013,4013,"und",0,2263
"node","mention",0,4014,4014,"und",0,2263
"node","mention",0,4015,4015,"und",0,2263
"node","mention",0,4016,4016,"und",0,2263
"node","mention",0,4017,4017,"und",0,2263
"node","mention",0,4018,4018,"und",0,2263
"node","mention",0,4019,4019,"und",0,2263
"node","mention",0,4020,4020,"und",0,2263
"node","mention",0,4021,4021,"und",0,2263
"node","mention",0,4022,4022,"und",0,2263
"node","mention",0,4023,4023,"und",0,2263
"node","mention",0,4024,4024,"und",0,2263
"node","mention",0,4025,4025,"und",0,2263
"node","mention",0,4026,4026,"und",0,2263
"node","mention",0,4027,4027,"und",0,2263
"node","mention",0,4028,4028,"und",0,2263
"node","mention",0,4029,4029,"und",0,2263
"node","mention",0,4030,4030,"und",0,2264
"node","mention",0,4031,4031,"und",0,2265
"node","mention",0,4032,4032,"und",0,2265
"node","mention",0,4033,4033,"und",0,2265
"node","mention",0,4034,4034,"und",0,2265
"node","mention",0,4035,4035,"und",0,2267
"node","mention",0,4036,4036,"und",0,2269
"node","mention",0,4037,4037,"und",0,2269
"node","mention",0,4038,4038,"und",0,2274
"node","mention",0,4039,4039,"und",0,2276
"node","mention",0,4040,4040,"und",0,2276
"node","mention",0,4041,4041,"und",0,2276
"node","mention",0,4042,4042,"und",0,2276
"node","mention",0,4043,4043,"und",0,2276
"node","mention",0,4044,4044,"und",0,2276
"node","mention",0,4045,4045,"und",0,2276
"node","mention",0,4046,4046,"und",0,2277
"node","mention",0,4047,4047,"und",0,2277
"node","mention",0,4048,4048,"und",0,2277
"node","mention",0,4049,4049,"und",0,2277
"node","mention",0,4050,4050,"und",0,2277
"node","mention",0,4051,4051,"und",0,2277
"node","mention",0,4052,4052,"und",0,2277
"node","mention",0,4053,4053,"und",0,2277
"node","mention",0,4054,4054,"und",0,2277
"node","mention",0,4055,4055,"und",0,2277
"node","mention",0,4056,4056,"und",0,2277
"node","mention",0,4057,4057,"und",0,2277
"node","mention",0,4058,4058,"und",0,2277
"node","mention",0,4059,4059,"und",0,2277
"node","mention",0,4060,4060,"und",0,2277
"node","mention",0,4061,4061,"und",0,2277
"node","mention",0,4062,4062,"und",0,2277
"node","mention",0,4063,4063,"und",0,2277
"node","mention",0,4064,4064,"und",0,2277
"node","mention",0,4065,4065,"und",0,2277
"node","mention",0,4066,4066,"und",0,2277
"node","mention",0,4067,4067,"und",0,2277
"node","mention",0,4068,4068,"und",0,2277
"node","mention",0,4069,4069,"und",0,2277
"node","mention",0,4070,4070,"und",0,2277
"node","mention",0,4071,4071,"und",0,2277
"node","mention",0,4072,4072,"und",0,2277
"node","mention",0,4073,4073,"und",0,2277
"node","mention",0,4074,4074,"und",0,2277
"node","mention",0,4075,4075,"und",0,2277
"node","mention",0,4076,4076,"und",0,2277
"node","mention",0,4077,4077,"und",0,2277
"node","mention",0,4078,4078,"und",0,2277
"node","mention",0,4079,4079,"und",0,2277
"node","mention",0,4080,4080,"und",0,2277
"node","mention",0,4081,4081,"und",0,2277
"node","mention",0,4082,4082,"und",0,2277
"node","mention",0,4083,4083,"und",0,2277
"node","mention",0,4084,4084,"und",0,2277
"node","mention",0,4085,4085,"und",0,2277
"node","mention",0,4086,4086,"und",0,2277
"node","mention",0,4087,4087,"und",0,2277
"node","mention",0,4088,4088,"und",0,2277
"node","mention",0,4089,4089,"und",0,2277
"node","mention",0,4090,4090,"und",0,2277
"node","mention",0,4091,4091,"und",0,2277
"node","mention",0,4092,4092,"und",0,2277
"node","mention",0,4093,4093,"und",0,2277
"node","mention",0,4094,4094,"und",0,2277
"node","mention",0,4095,4095,"und",0,2277
"node","mention",0,4096,4096,"und",0,2277
"node","mention",0,4097,4097,"und",0,2277
"node","mention",0,4098,4098,"und",0,2277
"node","mention",0,4099,4099,"und",0,2277
"node","mention",0,4100,4100,"und",0,2277
"node","mention",0,4101,4101,"und",0,2277
"node","mention",0,4102,4102,"und",0,2277
"node","mention",0,4103,4103,"und",0,2277
"node","mention",0,4104,4104,"und",0,2277
"node","mention",0,4105,4105,"und",0,2277
"node","mention",0,4106,4106,"und",0,2277
"node","mention",0,4107,4107,"und",0,2277
"node","mention",0,4108,4108,"und",0,2277
"node","mention",0,4109,4109,"und",0,2277
"node","mention",0,4110,4110,"und",0,2277
"node","mention",0,4111,4111,"und",0,2277
"node","mention",0,4112,4112,"und",0,2277
"node","mention",0,4113,4113,"und",0,2277
"node","mention",0,4114,4114,"und",0,2277
"node","mention",0,4115,4115,"und",0,2277
"node","mention",0,4116,4116,"und",0,2277
"node","mention",0,4117,4117,"und",0,2277
"node","mention",0,4118,4118,"und",0,2277
"node","mention",0,4119,4119,"und",0,2277
"node","mention",0,4120,4120,"und",0,2277
"node","mention",0,4121,4121,"und",0,2277
"node","mention",0,4122,4122,"und",0,2277
"node","mention",0,4123,4123,"und",0,2277
"node","mention",0,4124,4124,"und",0,2277
"node","mention",0,4125,4125,"und",0,2277
"node","mention",0,4126,4126,"und",0,2277
"node","mention",0,4127,4127,"und",0,2277
"node","mention",0,4128,4128,"und",0,2277
"node","mention",0,4129,4129,"und",0,2277
"node","mention",0,4130,4130,"und",0,2277
"node","mention",0,4131,4131,"und",0,2277
"node","mention",0,4132,4132,"und",0,2277
"node","mention",0,4134,4134,"und",0,2278
"node","mention",0,4135,4135,"und",0,2278
"node","mention",0,4136,4136,"und",0,2282
"node","mention",0,4137,4137,"und",0,2282
"node","mention",0,4138,4138,"und",0,2283
"node","mention",0,4139,4139,"und",0,2283
"node","mention",0,4140,4140,"und",0,2285
"node","mention",0,4141,4141,"und",0,2285
"node","mention",0,4142,4142,"und",0,2285
"node","mention",0,4143,4143,"und",0,2285
"node","mention",0,4144,4144,"und",0,2285
"node","mention",0,4145,4145,"und",0,2285
"node","mention",0,4146,4146,"und",0,2285
"node","mention",0,4147,4147,"und",0,2285
"node","mention",0,4148,4148,"und",0,2285
"node","mention",0,4149,4149,"und",0,2286
"node","mention",0,4150,4150,"und",0,2286
"node","mention",0,4151,4151,"und",0,2286
"node","mention",0,4152,4152,"und",0,2286
"node","mention",0,4153,4153,"und",0,2286
"node","mention",0,4154,4154,"und",0,2286
"node","mention",0,4155,4155,"und",0,2289
"node","mention",0,4156,4156,"und",0,2289
"node","mention",0,4157,4157,"und",0,2289
"node","mention",0,4158,4158,"und",0,2290
"node","mention",0,4159,4159,"und",0,2292
"node","mention",0,4160,4160,"und",0,2292
"node","mention",0,4161,4161,"und",0,2292
"node","mention",0,4162,4162,"und",0,2292
"node","mention",0,4163,4163,"und",0,2292
"node","mention",0,4164,4164,"und",0,2292
"node","mention",0,4165,4165,"und",0,2292
"node","mention",0,4166,4166,"und",0,2292
"node","mention",0,4167,4167,"und",0,2292
"node","mention",0,4168,4168,"und",0,2292
"node","mention",0,4169,4169,"und",0,2292
"node","mention",0,4170,4170,"und",0,2292
"node","mention",0,4171,4171,"und",0,2292
"node","mention",0,4172,4172,"und",0,2292
"node","mention",0,4173,4173,"und",0,2292
"node","mention",0,4174,4174,"und",0,2292
"node","mention",0,4175,4175,"und",0,2292
"node","mention",0,4176,4176,"und",0,2293
"node","mention",0,4177,4177,"und",0,2293
"node","mention",0,4178,4178,"und",0,2293
"node","mention",0,4179,4179,"und",0,2293
"node","mention",0,4180,4180,"und",0,2293
"node","mention",0,4181,4181,"und",0,2293
"node","mention",0,4182,4182,"und",0,2293
"node","mention",0,4183,4183,"und",0,2295
"node","mention",0,4184,4184,"und",0,2296
"node","mention",0,4185,4185,"und",0,2296
"node","mention",0,4186,4186,"und",0,2296
"node","mention",0,4187,4187,"und",0,2296
"node","mention",0,4188,4188,"und",0,2296
"node","mention",0,4189,4189,"und",0,2296
"node","mention",0,4190,4190,"und",0,2296
"node","mention",0,4191,4191,"und",0,2296
"node","mention",0,4192,4192,"und",0,2297
"node","mention",0,4193,4193,"und",0,2298
"node","mention",0,4194,4194,"und",0,2300
"node","mention",0,4195,4195,"und",0,2300
"node","mention",0,4196,4196,"und",0,2302
"node","mention",0,4197,4197,"und",0,2302
"node","mention",0,4198,4198,"und",0,2302
"node","mention",0,4199,4199,"und",0,2302
"node","mention",0,4200,4200,"und",0,2303
"node","mention",0,4201,4201,"und",0,2303
"node","mention",0,4202,4202,"und",0,2303
"node","mention",0,4203,4203,"und",0,2303
"node","mention",0,4204,4204,"und",0,2303
"node","mention",0,4205,4205,"und",0,2304
"node","mention",0,4206,4206,"und",0,2304
"node","mention",0,4207,4207,"und",0,2304
"node","mention",0,4208,4208,"und",0,2304
"node","mention",0,4209,4209,"und",0,2307
"node","mention",0,4210,4210,"und",0,2309
"node","mention",0,4211,4211,"und",0,2309
"node","mention",0,4212,4212,"und",0,2309
"node","mention",0,4213,4213,"und",0,2309
"node","mention",0,4214,4214,"und",0,2311
"node","mention",0,4215,4215,"und",0,2311
"node","mention",0,4216,4216,"und",0,2311
"node","mention",0,4217,4217,"und",0,2311
"node","mention",0,4218,4218,"und",0,2311
"node","mention",0,4219,4219,"und",0,2311
"node","mention",0,4220,4220,"und",0,2311
"node","mention",0,4221,4221,"und",0,2311
"node","mention",0,4222,4222,"und",0,2311
"node","mention",0,4223,4223,"und",0,2311
"node","mention",0,4224,4224,"und",0,2311
"node","mention",0,4225,4225,"und",0,2311
"node","mention",0,4226,4226,"und",0,2311
"node","mention",0,4227,4227,"und",0,2311
"node","mention",0,4228,4228,"und",0,2311
"node","mention",0,4229,4229,"und",0,2311
"node","mention",0,4230,4230,"und",0,2311
"node","mention",0,4232,4232,"und",0,2311
"node","mention",0,4233,4233,"und",0,2311
"node","mention",0,4234,4234,"und",0,2311
"node","mention",0,4235,4235,"und",0,2311
"node","mention",0,4236,4236,"und",0,2311
"node","mention",0,4237,4237,"und",0,2311
"node","mention",0,4238,4238,"und",0,2311
"node","mention",0,4239,4239,"und",0,2311
"node","mention",0,4240,4240,"und",0,2311
"node","mention",0,4241,4241,"und",0,2311
"node","mention",0,4242,4242,"und",0,2311
"node","mention",0,4243,4243,"und",0,2311
"node","mention",0,4244,4244,"und",0,2311
"node","mention",0,4245,4245,"und",0,2311
"node","mention",0,4246,4246,"und",0,2311
"node","mention",0,4247,4247,"und",0,2311
"node","mention",0,4248,4248,"und",0,2311
"node","mention",0,4249,4249,"und",0,2311
"node","mention",0,4250,4250,"und",0,2311
"node","mention",0,4251,4251,"und",0,2311
"node","mention",0,4252,4252,"und",0,2311
"node","mention",0,4253,4253,"und",0,2311
"node","mention",0,4254,4254,"und",0,2311
"node","mention",0,4255,4255,"und",0,2311
"node","mention",0,4256,4256,"und",0,2311
"node","mention",0,4257,4257,"und",0,2311
"node","mention",0,4258,4258,"und",0,2311
"node","mention",0,4259,4259,"und",0,2311
"node","mention",0,4260,4260,"und",0,2311
"node","mention",0,4261,4261,"und",0,2311
"node","mention",0,4262,4262,"und",0,2311
"node","mention",0,4263,4263,"und",0,2311
"node","mention",0,4264,4264,"und",0,2311
"node","mention",0,4265,4265,"und",0,2311
"node","mention",0,4266,4266,"und",0,2311
"node","mention",0,4267,4267,"und",0,2311
"node","mention",0,4268,4268,"und",0,2311
"node","mention",0,4269,4269,"und",0,2311
"node","mention",0,4270,4270,"und",0,2311
"node","mention",0,4271,4271,"und",0,2311
"node","mention",0,4272,4272,"und",0,2311
"node","mention",0,4273,4273,"und",0,2311
"node","mention",0,4274,4274,"und",0,2311
"node","mention",0,4275,4275,"und",0,2311
"node","mention",0,4276,4276,"und",0,2311
"node","mention",0,4277,4277,"und",0,2311
"node","mention",0,4278,4278,"und",0,2311
"node","mention",0,4279,4279,"und",0,2311
"node","mention",0,4280,4280,"und",0,2311
"node","mention",0,4281,4281,"und",0,2311
"node","mention",0,4282,4282,"und",0,2311
"node","mention",0,4283,4283,"und",0,2311
"node","mention",0,4284,4284,"und",0,2311
"node","mention",0,4285,4285,"und",0,2311
"node","mention",0,4286,4286,"und",0,2311
"node","mention",0,4287,4287,"und",0,2311
"node","mention",0,4288,4288,"und",0,2311
"node","mention",0,4289,4289,"und",0,2311
"node","mention",0,4290,4290,"und",0,2311
"node","mention",0,4291,4291,"und",0,2311
"node","mention",0,4292,4292,"und",0,2311
"node","mention",0,4293,4293,"und",0,2311
"node","mention",0,4294,4294,"und",0,2311
"node","mention",0,4295,4295,"und",0,2311
"node","mention",0,4296,4296,"und",0,2311
"node","mention",0,4297,4297,"und",0,2311
"node","mention",0,4298,4298,"und",0,2311
"node","mention",0,4299,4299,"und",0,2311
"node","mention",0,4300,4300,"und",0,2311
"node","mention",0,4301,4301,"und",0,2311
"node","mention",0,4302,4302,"und",0,2311
"node","mention",0,4303,4303,"und",0,2311
"node","mention",0,4304,4304,"und",0,2311
"node","mention",0,4305,4305,"und",0,2311
"node","mention",0,4306,4306,"und",0,2311
"node","mention",0,4307,4307,"und",0,2311
"node","mention",0,4308,4308,"und",0,2311
"node","mention",0,4309,4309,"und",0,2311
"node","mention",0,4310,4310,"und",0,2311
"node","mention",0,4311,4311,"und",0,2311
"node","mention",0,4312,4312,"und",0,2312
"node","mention",0,4313,4313,"und",0,2312
"node","mention",0,4314,4314,"und",0,2312
"node","mention",0,4315,4315,"und",0,2312
"node","mention",0,4316,4316,"und",0,2312
"node","mention",0,4317,4317,"und",0,2312
"node","mention",0,4318,4318,"und",0,2312
"node","mention",0,4319,4319,"und",0,2312
"node","mention",0,4320,4320,"und",0,2312
"node","mention",0,4321,4321,"und",0,2312
"node","mention",0,4322,4322,"und",0,2312
"node","mention",0,4323,4323,"und",0,2312
"node","mention",0,4324,4324,"und",0,2312
"node","mention",0,4325,4325,"und",0,2312
"node","mention",0,4326,4326,"und",0,2312
"node","mention",0,4327,4327,"und",0,2312
"node","mention",0,4328,4328,"und",0,2312
"node","mention",0,4329,4329,"und",0,2312
"node","mention",0,4330,4330,"und",0,2312
"node","mention",0,4331,4331,"und",0,2312
"node","mention",0,4332,4332,"und",0,2312
"node","mention",0,4333,4333,"und",0,2312
"node","mention",0,4334,4334,"und",0,2312
"node","mention",0,4335,4335,"und",0,2312
"node","mention",0,4336,4336,"und",0,2312
"node","mention",0,4337,4337,"und",0,2312
"node","mention",0,4338,4338,"und",0,2312
"node","mention",0,4339,4339,"und",0,2312
"node","mention",0,4340,4340,"und",0,2312
"node","mention",0,4341,4341,"und",0,2312
"node","mention",0,4342,4342,"und",0,2312
"node","mention",0,4343,4343,"und",0,2312
"node","mention",0,4344,4344,"und",0,2312
"node","mention",0,4345,4345,"und",0,2312
"node","mention",0,4346,4346,"und",0,2312
"node","mention",0,4347,4347,"und",0,2312
"node","mention",0,4348,4348,"und",0,2312
"node","mention",0,4349,4349,"und",0,2312
"node","mention",0,4350,4350,"und",0,2312
"node","mention",0,4351,4351,"und",0,2312
"node","mention",0,4352,4352,"und",0,2312
"node","mention",0,4353,4353,"und",0,2312
"node","mention",0,4354,4354,"und",0,2312
"node","mention",0,4355,4355,"und",0,2312
"node","mention",0,4356,4356,"und",0,2312
"node","mention",0,4357,4357,"und",0,2312
"node","mention",0,4358,4358,"und",0,2312
"node","mention",0,4359,4359,"und",0,2312
"node","mention",0,4360,4360,"und",0,2312
"node","mention",0,4361,4361,"und",0,2312
"node","mention",0,4362,4362,"und",0,2312
"node","mention",0,4363,4363,"und",0,2312
"node","mention",0,4364,4364,"und",0,2312
"node","mention",0,4365,4365,"und",0,2312
"node","mention",0,4366,4366,"und",0,2312
"node","mention",0,4367,4367,"und",0,2312
"node","mention",0,4368,4368,"und",0,2312
"node","mention",0,4369,4369,"und",0,2312
"node","mention",0,4370,4370,"und",0,2312
"node","mention",0,4371,4371,"und",0,2312
"node","mention",0,4372,4372,"und",0,2312
"node","mention",0,4373,4373,"und",0,2312
"node","mention",0,4374,4374,"und",0,2312
"node","mention",0,4375,4375,"und",0,2312
"node","mention",0,4376,4376,"und",0,2312
"node","mention",0,4377,4377,"und",0,2312
"node","mention",0,4378,4378,"und",0,2312
"node","mention",0,4379,4379,"und",0,2312
"node","mention",0,4380,4380,"und",0,2312
"node","mention",0,4381,4381,"und",0,2313
"node","mention",0,4382,4382,"und",0,2313
"node","mention",0,4383,4383,"und",0,2313
"node","mention",0,4384,4384,"und",0,2313
"node","mention",0,4385,4385,"und",0,2313
"node","mention",0,4386,4386,"und",0,2319
"node","mention",0,4387,4387,"und",0,2319
