nid,vid,type,title,status,created,changed,uid,name_in_book,name_in_book_format,person_name_appear,producer_target_id,role_tid
5061,5061,production,"Friedrichsfeld, David - פרידריכספלד, דוד - מנחת אהבים - Author",1,1428490312,1428490312,1,,,,167,402.0
5062,5062,production,"Schönemann, Salomo - שינמן, שלמה - מנחת בקורים - Author",1,1428490312,1428490312,1,,,,430,402.0
5063,5063,production,"Satanow, Isaak - סטנוב, יצחק - מנחת בקורים - Don't know",1,1428490312,1428490312,1,,,,423,809.0
5064,5064,production,"Belinfante, Isaac - בלינפנטי, יצחק - מנחת נדבה - Author",1,1428490312,1428490312,1,,,,40,402.0
5065,5065,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - מסכת אבות - Commentator",1,1428490312,1428490312,1,,,,480,406.0
5066,5066,production,"Baras, Simon - בר""ז, שמעון - מערכי לב - Author",1,1428490312,1428490312,1,,,,30,402.0
5067,5067,production,"Mendelsohn, Moses - מנדלסון (פרנקפורט), משה - מציאת הארץ החדשה א - Translator",1,1428490312,1428490312,1,,,,362,403.0
5068,5068,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - מציאת הארץ החדשה א - Editor",1,1428490312,1428490312,1,,,,480,404.0
5069,5069,production,אנונימי - מציאת הארץ החדשה א - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5070,5070,production,"Romanelli, Samuel - רומנלי, שמואל - משא בערב - Author",1,1428490312,1428490312,1,,,,413,402.0
5071,5071,production,"Cohen, Salomon Jacob - כהן, שלום - משלי אגור א - Author",1,1428490312,1428490312,1,,,,83,402.0
5072,5072,production,"Satanow, Isaak - סטנוב, יצחק - משלי אסף א - Author",1,1428490312,1428490312,1,,,,423,402.0
5073,5073,production,"Satanow, Isaak - סטנוב, יצחק - משלי אסף ב - Author",1,1428490312,1428490312,1,,,,423,402.0
5074,5074,production,"Satanow, Isaak - סטנוב, יצחק - משלי אסף ג - Author",1,1428490312,1428490312,1,,,,423,402.0
5075,5075,production,"Satanow, Isaak - סטנוב, יצחק - נבואת הילד - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5076,5076,production,Anonymous - נתיב לשון עברית - Author,1,1428490312,1428490312,1,,,,18,402.0
5077,5077,production,"Löwe, Joel - ברי""ל, יואל - סדר הגדה על פסח - Translator",1,1428490312,1428490312,1,,,,339,403.0
5078,5078,production,"Satanow, Isaak - סטנוב, יצחק - סדר הגדה על פסח - Don't know",1,1428490312,1428490312,1,,,,423,809.0
5079,5079,production,"Cöslin, Chajim - קסלין, חיים - סדר לוח הבנינים ולוח משקלי השמות - Don't know",1,1428490312,1428490312,1,,,,86,809.0
5080,5080,production,"Satanow, Isaak - סטנוב, יצחק - סדר סליחה - Editor",1,1428490312,1428490312,1,,,,423,404.0
5081,5081,production,"Ottensosser, David - אוטנזוסר, דוד - סדר קינות לתשעה באב - Translator",1,1428490312,1428490312,1,,,,391,403.0
5082,5082,production,"Zirndorffer, Isaac David - צירנדורף, איצק - סדר קינות לתשעה באב - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,502,405.0
5083,5083,production,"Worms, Ascher Anschel - וורמס, אנשיל - סייג לתורה - Author",1,1428490312,1428490312,1,,,,492,402.0
5084,5084,production,"Worms, Wolff - וורמס, וולף - סייג לתורה - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,494,405.0
5085,5085,production,"Levison, George (Mordechai Gumpel Schnaber) - שנאבר-לויזון, גומפל מרדכי - סלת מנחה בלולה - Author",1,1428490312,1428490312,1,,,,323,402.0
5086,5086,production,"מרגליות, יהודה ליב בן אשר זליג - ספר אגרת המליצה ומשפט לשה""ק - Author",1,1428490312,1428490312,1,,,,1507,402.0
5087,5087,production,"Soldin, Jakob - זולדין, אליקים איסרל - ספר אגרת הקדש - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,448,405.0
5088,5088,production,"נפתלי הירץ בן יהודה ליב, מהלברשטט - ספר אור לעת בקר - Don't know",1,1428490312,1428490312,1,,,,1611,809.0
5089,5089,production,"מרגליות, יהודה ליב בן אשר זליג - ספר אור עולם - Author",1,1428490312,1428490312,1,,,,1507,402.0
5090,5090,production,יהודה ליב בן משה מהמבורג - ספר אור עולם קטן א - Don't know,1,1428490312,1428490312,1,,,,1129,809.0
5091,5091,production,"Satanow, Isaak - סטנוב, יצחק - ספר איוב - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5092,5092,production,"Satanow, Isaak - סטנוב, יצחק - ספר אמרי בינה - Author",1,1428490312,1428490312,1,,,,423,402.0
5093,5093,production,"יוסף שלמה, מליסא - ספר בחינות עולם - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,1204,405.0
5094,5094,production,"(Feder)-Guttmann, Tuvia - פדר, טוביה - ספר בית נאמן - Author",1,1428490312,1428490312,1,,,,5,402.0
5095,5095,production,"Dubno, Salomon - דובנא, שלמה - ספר ברכת יוסף - Author",1,1428490312,1428490312,1,,,,105,402.0
5096,5096,production,"Levi, Avigdor - לוי, אביגדור - ספר דבר טוב - Author",1,1428490312,1428490312,1,,,,316,402.0
5097,5097,production,"Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל - ספר דברי יושר א - Author",1,1428490312,1428490312,1,,,,438,402.0
5098,5098,production,"Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל - ספר דברי יושר ב - Author",1,1428490312,1428490312,1,,,,438,402.0
5099,5099,production,"Marcus (Ilfeld), Hartog (Hirsch) - מרקוס, צבי הירש בן מרדכי - ספר דברי נגידים - Translator",1,1428490312,1428490312,1,,,,349,403.0
5100,5100,production,"Wolf, Joseph - וולף, יוסף - ספר דניאל - Translator",1,1428490312,1428490312,1,,,,489,403.0
5101,5101,production,"Philippson, Moses - פיליפסון, משה - ספר דניאל - Commentator",1,1428490312,1428490312,1,,,,398,406.0
5102,5102,production,"Driesen, Mordechai - דריזן, מרדכי בן שמעיה - ספר דקדוק אליהו הלוי האשכנזי - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,103,405.0
5103,5103,production,"Marcus (Ilfeld), Hartog (Hirsch) - מרקוס, צבי הירש בן מרדכי - ספר דרך ההשגחה - Author",1,1428490312,1428490312,1,,,,349,402.0
5104,5104,production,"Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר דרך ישרה - Author",1,1428490312,1428490312,1,,,,32,402.0
5105,5105,production,"Jeitteles, Baruch (Benedict) - ייטלש, ברוך - ספר האורב - Author",1,1428490312,1428490312,1,,,,262,402.0
5106,5106,production,"הורוויץ, פנחס אליהו - ספר הברית א - Author,Translator",1,1428490312,1428490312,1,,,,873,402.0
5107,5107,production,"Satanow, Isaak - סטנוב, יצחק - ספר הגדרים - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,423,405.0
5108,5108,production,"Satanow, Isaak - סטנוב, יצחק - ספר הגלוי והחתום - Author",1,1428490312,1428490312,1,,,,423,402.0
5109,5109,production,"Satanow, Isaak - סטנוב, יצחק - ספר הולך תמים - Author",1,1428490312,1428490312,1,,,,423,402.0
5110,5110,production,"Satanow, Isaak - סטנוב, יצחק - ספר החזיון א - Author",1,1428490312,1428490312,1,,,,423,402.0
5111,5111,production,"Horowitz, Jehuda - הורוויץ, יהודה - ספר היכל עונג - Author",1,1428490312,1428490312,1,,,,232,402.0
5112,5112,production,"Satanow, Isaak - סטנוב, יצחק - ספר הכוזרי - תקנ''ה - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5113,5113,production,"Samocz, Israel - זמושץ, ישראל - ספר הכוזרי - תקנ''ו - Commentator",1,1428490312,1428490312,1,,,,418,406.0
5114,5114,production,ירוחם בן ישכר בער מלבוב - ספר הכוזרי - תקנ''ו - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,1287,405.0
5115,5115,production,צבי הירש בן מנחם נחום - ספר הלכה למעשה - Author,1,1428490312,1428490312,1,,,,1749,402.0
5116,5116,production,"Satanow, Isaak - סטנוב, יצחק - ספר המדות - 1784 - Author",1,1428490312,1428490312,1,,,,423,402.0
5117,5117,production,"Satanow, Isaak - סטנוב, יצחק - ספר המדות א - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5118,5118,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - ספר המדות א - תקמ""ו - Author",1,1428490312,1428490312,1,,,,480,402.0
5119,5119,production,"Satanow, Isaak - סטנוב, יצחק - ספר המדות ב - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5120,5120,production,"Gerson, Elias - אליהו מפינטשוב - ספר העקרים - Editor",1,1428490312,1428490312,1,,,,177,404.0
5121,5121,production,"Satanow, Isaak - סטנוב, יצחק - ספר השרשים א - Author",1,1428490312,1428490312,1,,,,423,402.0
5122,5122,production,"Satanow, Isaak - סטנוב, יצחק - ספר השרשים ב - Author",1,1428490312,1428490312,1,,,,423,402.0
5123,5123,production,"Satanow, Isaak - סטנוב, יצחק - ספר ויעתר יצחק - Editor",1,1428490312,1428490312,1,,,,423,404.0
5124,5124,production,"Buchner, Zeev Wolf - בוכנר, זאב וולף - ספר זבד המליצה - Author",1,1428490312,1428490312,1,,,,75,402.0
5125,5125,production,"מינדן, יהודה ליב בן יואל - ספר זכר רב - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,1483,405.0
5126,5126,production,"Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל א - Translator",1,1428490312,1428490312,1,,,,364,403.0
5127,5127,production,"Löwe, Joel - ברי""ל, יואל - ספר זמירות ישראל א - Commentator,Editor",1,1428490312,1428490312,1,,,,339,406.0
5128,5128,production,"Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ב - Translator",1,1428490312,1428490312,1,,,,364,403.0
5129,5129,production,"Löwe, Joel - ברי""ל, יואל - ספר זמירות ישראל ב - Commentator,Editor",1,1428490312,1428490312,1,,,,339,406.0
5130,5130,production,"Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ג - Translator",1,1428490312,1428490312,1,,,,364,403.0
5131,5131,production,"Löwe, Joel - ברי""ל, יואל - ספר זמירות ישראל ג - Commentator,Editor",1,1428490312,1428490312,1,,,,339,406.0
5132,5132,production,"Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ד - Translator",1,1428490312,1428490312,1,,,,364,403.0
5133,5133,production,"Löwe, Joel - ברי""ל, יואל - ספר זמירות ישראל ד - Commentator,Editor",1,1428490312,1428490312,1,,,,339,406.0
5134,5134,production,"Löwe, Joel - ברי""ל, יואל - ספר זמירות ישראל ה - Author",1,1428490312,1428490312,1,,,,339,402.0
5135,5135,production,"Kerner, Moshe - קרנר, משה בן אליעזר - ספר זרע קודש - Author",1,1428490312,1428490312,1,,,,293,402.0
5136,5136,production,"Ulmann, Naphtalie Herz - אולמן, נפתלי הרץ - ספר חכמת השרשים - Author",1,1428490312,1428490312,1,,,,459,402.0
5137,5137,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - ספר חכמת שלמה - Translator,Commentator",1,1428490312,1428490312,1,,,,480,403.0
5138,5138,production,"Landau, Israel - לנדא, ישראל - ספר חק לישראל - Mevi La'Dfus (Producer),Translator,Editor",1,1428490312,1428490312,1,,,,305,405.0
5139,5139,production,יעקב חיים בן יהושע הכהן - ספר חקי חיים - Author,1,1428490312,1428490312,1,,,,1249,402.0
5140,5140,production,"יהודה ליב בן משה, מהמבורג - ספר טורי ישפה - Author",1,1428490312,1428490312,1,,,,1130,402.0
5141,5141,production,"Schack, Chaim ben Mosche - שק, חיים בן משה - ספר יד חיים - Author",1,1428490312,1428490312,1,,,,425,402.0
5142,5142,production,"Sandersleben, Mosse Levi - סנדרסלבן, משה לוי - ספר יסוד חנוך נערים - Author,Translator",1,1428490312,1428490312,1,,,,421,402.0
5143,5143,production,בנימין משה מעלי - ספר יסוד מורא - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,744,405.0
5144,5144,production,"Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר יסוד עולם - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,32,405.0
5145,5145,production,"Friesenhausen, David ben Meir Hakohen - פריזנהויזן, דוד - ספר כליל החשבון - Author",1,1428490312,1428490312,1,,,,168,402.0
5146,5146,production,"Horowitz, Jehuda - הורוויץ, יהודה - ספר כרם עין גדי - Author",1,1428490312,1428490312,1,,,,232,402.0
5147,5147,production,"Berlin Saul - ברלין, שאול - ספר כתב יושר - Author",1,1428490312,1428490312,1,,,,54,402.0
5148,5148,production,אנונימי - ספר כתר מלכות - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5149,5149,production,אנונימי - ספר לשון למודים - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,690,405.0
5150,5150,production,"Cohen, Benjamin Moses - כהן, בנימין משה - ספר מאזנים - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,81,405.0
5151,5151,production,"פולק, מאיר בן גבריאל - ספר מאיר נתיב הלשון א - Author",1,1428490312,1428490312,1,,,,1680,402.0
5152,5152,production,"Gumpertz, Aaron - גומפרץ, אהרון - ספר מגלה סוד - Author,Commentator",1,1428490312,1428490312,1,,,,193,402.0
5153,5153,production,"Horowitz, Jehuda - הורוויץ, יהודה - ספר מגלת סדרים - Author",1,1428490312,1428490312,1,,,,232,402.0
5154,5154,production,"Levin, Menachem Mendel - לפין, מנחם מנדל - ספר מודע לבינה - Author",1,1428490312,1428490312,1,,,,322,402.0
5155,5155,production,"הכים, משה בן חיים - ספר מכלול - Commentator,Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,924,406.0
5156,5156,production,"Katz, Haim Abraham - כץ, חיים אברהם בן יהודה - ספר מלחמה בשלום - Author",1,1428490312,1428490312,1,,,,283,402.0
5157,5157,production,"מינדן, יהודה ליב בן יואל - ספר מלים לאלוה - Editor",1,1428490312,1428490312,1,,,,1483,404.0
5158,5158,production,"Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מלכים א - Translator,Commentator",1,1428490312,1428490312,1,,,,491,403.0
5159,5159,production,"Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מלכים ב - Translator,Commentator",1,1428490312,1428490312,1,,,,491,403.0
5160,5160,production,"Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה א - Translator,Commentator",1,1428490312,1428490312,1,,,,384,403.0
5161,5161,production,"Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ב - Translator,Commentator",1,1428490312,1428490312,1,,,,384,403.0
5162,5162,production,"Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה ב - Translator,Commentator",1,1428490312,1428490312,1,,,,97,403.0
5163,5163,production,"Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ד - Translator,Commentator",1,1428490312,1428490312,1,,,,384,403.0
5164,5164,production,"Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ה - Translator,Commentator",1,1428490312,1428490312,1,,,,384,403.0
5165,5165,production,"Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה ו - Translator,Commentator",1,1428490312,1428490312,1,,,,97,403.0
5166,5166,production,"Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מנחה חדשה י - Translator,Commentator",1,1428490312,1428490312,1,,,,491,403.0
5167,5167,production,"Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה י""א - Translator,Commentator",1,1428490312,1428490312,1,,,,97,403.0
5168,5168,production,"Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה י""ב - Translator,Commentator",1,1428490312,1428490312,1,,,,97,403.0
5169,5169,production,"Neumann, Israel Moses - נוימן, ישראל משה - ספר מנחה טהורה - Translator",1,1428490312,1428490312,1,,,,380,403.0
5170,5170,production,"Löwe, Joel - ברי""ל, יואל - ספר מנחה טהורה - Translator",1,1428490312,1428490312,1,,,,339,403.0
5171,5171,production,"Wolf, Joseph - וולף, יוסף - ספר מנחה טהורה - Translator",1,1428490312,1428490312,1,,,,489,403.0
5172,5172,production,"Salomon, Gotthold - סלומון, גוטהולד - ספר מנחה טהורה - Translator",1,1428490312,1428490312,1,,,,417,403.0
5173,5173,production,"Philippson, Moses - פיליפסון, משה - ספר מנחה טהורה - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,398,405.0
5174,5174,production,"Cöslin, Chajim - קסלין, חיים - ספר מסלול - Author",1,1428490312,1428490312,1,,,,86,402.0
5175,5175,production,"Neumann, Moses Samuel - נוימן, משה שמואל - ספר מעגל ישר - Author",1,1428490312,1428490312,1,,,,382,402.0
5176,5176,production,"Worms, Ascher Anschel - וורמס, אנשיל - ספר מעדני מלך - Don't know",1,1428490312,1428490312,1,,,,492,809.0
5177,5177,production,"אברהם בן מודל, מאטינגן - ספר מערכת אברהם - Don't know",1,1428490312,1428490312,1,,,,532,809.0
5178,5178,production,גדליה בן משה - ספר מעשי יהוה א - Don't know,1,1428490312,1428490312,1,,,,809,809.0
5179,5179,production,"גדליה בן משה - ספר מעשי יהוה ב - Author,Translator",1,1428490312,1428490312,1,,,,809,402.0
5180,5180,production,"Berlin, Saul - ברלין, שאול - ספר מצפה יקתאל - Author",1,1428490312,1428490312,1,,,,56,402.0
5181,5181,production,"Friedländer, David - פרידלענדר, דוד - ספר מצפה יקתאל - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,140,405.0
5182,5182,production,"Itzig, Isaac Daniel - איציג, יצחק דניאל - ספר מצפה יקתאל - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,251,405.0
5183,5183,production,"Schulman, Naftali Hirtz - שולמן, נפתלי הרץ - ספר מקוה ישראל - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,434,405.0
5184,5184,production,"Waltsch, Shimeon - ולטש, שמעון - ספר נאוה קדש - Commentator",1,1428490312,1428490312,1,,,,470,406.0
5185,5185,production,"Samocz, Israel - זמושץ, ישראל - ספר נזד הדמע - Author",1,1428490312,1428490312,1,,,,418,402.0
5186,5186,production,"Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום א - Translator,Commentator",1,1428490312,1428490312,1,,,,364,403.0
5187,5187,production,"Dubno, Salomon - דובנא, שלמה - ספר נתיבות השלום א - Commentator",1,1428490312,1428490312,1,,,,105,406.0
5188,5188,production,"Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ב - Translator,Commentator",1,1428490312,1428490312,1,,,,364,403.0
5189,5189,production,"Dubno, Salomon - דובנא, שלמה - ספר נתיבות השלום ב - Commentator",1,1428490312,1428490312,1,,,,105,406.0
5190,5190,production,"Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ג - Translator",1,1428490312,1428490312,1,,,,364,403.0
5191,5191,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - ספר נתיבות השלום ג - Commentator",1,1428490312,1428490312,1,,,,480,406.0
5192,5192,production,"Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ד - Translator",1,1428490312,1428490312,1,,,,364,403.0
5193,5193,production,"Jaroslaw, Aron - ירוסלב, אהרן - ספר נתיבות השלום ד - Commentator",1,1428490312,1428490312,1,,,,260,406.0
5194,5194,production,"Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ה - Translator",1,1428490312,1428490312,1,,,,364,403.0
5195,5195,production,"Homberg, Herz - הרץ, הומברג - ספר נתיבות השלום ה - Commentator",1,1428490312,1428490312,1,,,,226,406.0
5196,5196,production,"Schwabacher, Heimann - שובכר, חיים צבי - ספר עוללות הבוחן - Translator",1,1428490312,1428490312,1,,,,439,403.0
5197,5197,production,"Ottensosser, David - אוטנזוסר, דוד - ספר עוללות הבוחן - Commentator",1,1428490312,1428490312,1,,,,391,406.0
5198,5198,production,אנונימי - ספר עין דור - Author,1,1428490312,1428490312,1,,,,690,402.0
5199,5199,production,"שטראשון, שלמה - ספר עין דור - Don't know",1,1428490312,1428490312,1,,,,1837,809.0
5200,5200,production,"Oppenheim, Simon ben David - אופנהים, שמעון בן דוד - ספר עמוד השחר - Author",1,1428490312,1428490312,1,,,,389,402.0
5201,5201,production,"Horowitz, Jehuda - הורוויץ, יהודה - ספר עמודי בית יהודה - Author",1,1428490312,1428490312,1,,,,232,402.0
5202,5202,production,"Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר עמודי השמים - Author",1,1428490312,1428490312,1,,,,32,402.0
5203,5203,production,"Chorin, Aaron - אהרן בן קלמן - ספר עמק השוה - Author",1,1428490312,1428490312,1,,,,80,402.0
5204,5204,production,"מרגליות, יהודה ליב בן אשר זליג - ספר עצי עדן - Author",1,1428490312,1428490312,1,,,,1507,402.0
5205,5205,production,"מנשה בן יוסף,מאיליא - ספר פשר דבר - Author",1,1428490312,1428490312,1,,,,1488,402.0
5206,5206,production,"Hanau, Salomon - הנאו, שלמה זלמן - ספר צוהר התיבה - Author",1,1428490312,1428490312,1,,,,198,402.0
5207,5207,production,"Buchner, Zeev Wolf - בוכנר, זאב וולף - ספר צחות המליצה - Author",1,1428490312,1428490312,1,,,,75,402.0
5208,5208,production,"Horowitz, Jehuda - הורוויץ, יהודה - ספר צל המעלות - Author",1,1428490312,1428490312,1,,,,232,402.0
5209,5209,production,"Samocz, Israel - זמושץ, ישראל - ספר רוח חן - Commentator",1,1428490312,1428490312,1,,,,418,406.0
5210,5210,production,אנונימי - ספר רוח חן - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,690,405.0
5211,5211,production,"Marcuse, Moses - מרקוזי, משה - ספר רפואות הנקרא עזר ישראל - Translator",1,1428490312,1428490312,1,,,,355,403.0
5212,5212,production,"Levin, Menachem Mendel - לפין, מנחם מנדל - ספר רפואת העם - Translator",1,1428490312,1428490312,1,,,,322,403.0
5213,5213,production,"Berlin Saul - ברלין, שאול - ספר שאלות ותשובות בשמים ראש - Author",1,1428490312,1428490312,1,,,,54,402.0
5214,5214,production,"הכים, אליהו בן חיים - ספר שבילי דרקיע - Author",1,1428490312,1428490312,1,,,,923,402.0
5215,5215,production,"Soldin, Jakob - זולדין, אליקים איסרל - ספר שומר אמונים - Author",1,1428490312,1428490312,1,,,,448,402.0
5216,5216,production,"Hanau, Salomon - הנאו, שלמה זלמן - ספר שערי זמרה - Author",1,1428490312,1428490312,1,,,,198,402.0
5217,5217,production,הענלי בן שמעון אולמא - ספר שערי זמרה - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,933,405.0
5218,5218,production,"חלם, שלמה בן משה - ספר שערי נעימה - Author",1,1428490312,1428490312,1,,,,1065,402.0
5219,5219,production,"Dubno, Salomon - דובנא, שלמה - ספר שערי נעימה - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,105,405.0
5220,5220,production,"הכים, משה בן חיים - ספר שפה ברורה - Don't know",1,1428490312,1428490312,1,,,,924,809.0
5221,5221,production,שלמה אלימלך ואברהם - ספר שפה ברורה - Don't know,1,1428490312,1428490312,1,,,,1852,809.0
5222,5222,production,"Satanow, Isaak - סטנוב, יצחק - ספר שפתי רננות - Author",1,1428490312,1428490312,1,,,,423,402.0
5223,5223,production,"Satanow, Isaak - סטנוב, יצחק - ספר תהלים - Editor",1,1428490312,1428490312,1,,,,423,404.0
5224,5224,production,"Levison, George (Mordechai Gumpel Schnaber) - שנאבר-לויזון, גומפל מרדכי - ספר תוכחת מגילה - Author",1,1428490312,1428490312,1,,,,323,402.0
5225,5225,production,"Asch, Abraham - אש, אברהם - ספר תורה כולה - Author",1,1428490312,1428490312,1,,,,26,402.0
5226,5226,production,"Levi, Hannover Raphael - לוי, רפאל מהנובר - ספר תכונת השמים - Author,Commentator",1,1428490312,1428490312,1,,,,317,402.0
5227,5227,production,"Jekutiel, Moses - יקותיאל, משה - ספר תכונת השמים - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,269,405.0
5228,5228,production,"Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר תפארת אדם - Author",1,1428490312,1428490312,1,,,,32,402.0
5229,5229,production,"Bing, Beer Abraham - בינג, אברהם בר - עובד ותרצה או ספרות מני קדם - Author",1,1428490312,1428490312,1,,,,59,402.0
5230,5230,production,"Hart, Jacob - אליקים בן אברהם - עין משפט - Author",1,1428490312,1428490312,1,,,,199,402.0
5231,5231,production,"ננסיך, אברהם בן שלמה - עלה תרופה - Don't know",1,1428490312,1428490312,1,,,,1605,809.0
5232,5232,production,"Romanelli, Samuel - רומנלי, שמואל - עלות המנחה - Author",1,1428490312,1428490312,1,,,,413,402.0
5233,5233,production,"Dubno, Salomon - דובנא, שלמה - עלים לתרופה - Author",1,1428490312,1428490312,1,,,,105,402.0
5234,5234,production,"Mendelssohn, Moses - מנדלסון, משה - עלים לתרופה - Translator",1,1428490312,1428490312,1,,,,364,403.0
5235,5235,production,"Löwe, Joel - ברי""ל, יואל - עמודי הלשון - Author",1,1428490312,1428490312,1,,,,339,402.0
5236,5236,production,"Jeitteles, Baruch (Benedict) - ייטלש, ברוך - עמק הבכא - Author",1,1428490312,1428490312,1,,,,262,402.0
5237,5237,production,"Jeitteles, Juda - ייטלש, יהודה - עמק הבכא - Don't know",1,1428490312,1428490312,1,,,,267,809.0
5238,5238,production,"Berlin Saul - ברלין, שאול - ערוגת הבושם - Author",1,1428490312,1428490312,1,,,,54,402.0
5239,5239,production,"Hart, Jacob - אליקים בן אברהם - עשרה מאמרות א - Don't know",1,1428490312,1428490312,1,,,,199,809.0
5240,5240,production,"Hart, Jacob - אליקים בן אברהם - עשרה מאמרות ב - Don't know",1,1428490312,1428490312,1,,,,199,809.0
5241,5241,production,"Hart, Jacob - אליקים בן אברהם - עשרה מאמרות ג - Don't know",1,1428490312,1428490312,1,,,,199,809.0
5242,5242,production,"Hart, Jacob - אליקים בן אברהם - עשרה מאמרות ה - Author",1,1428490312,1428490312,1,,,,199,402.0
5243,5243,production,"Worms, Ascher Anschel - וורמס, אנשיל - פירוש על חד גדיא - Author",1,1428490312,1428490312,1,,,,492,402.0
5244,5244,production,"מרגליות, יהודה ליב בן אשר זליג - פירוש על שיר השירים - Commentator,Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,1507,406.0
5245,5245,production,"Satanow, Isaak - סטנוב, יצחק - פנקס וכתב הדת - Author",1,1428490312,1428490312,1,,,,423,402.0
5246,5246,production,"Mendelssohn, Moses - מנדלסון, משה - פעדאן - Author",1,1428490312,1428490312,1,,,,364,402.0
5247,5247,production,"Beer-Bing, Jesaia - בער, ישי - פעדאן - Translator",1,1428490312,1428490312,1,,,,35,403.0
5248,5248,production,"יאנוב, שבתי בן דוד יאנוב, שבתי בן דוד - פעדאן - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,1098,405.0
5249,5249,production,"Fürth, Meyer Elkan - פירדא, אלחנן מאיר בן אברהם - פרפראות לחכמה - Author,Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,171,402.0
5250,5250,production,"Friedländer, David - פרידלענדר, דוד - פרקי אבות - Translator",1,1428490312,1428490312,1,,,,140,403.0
5251,5251,production,"Euchel, Isaac Abraham - אייכל, יצחק - פרקי אבות - Translator",1,1428490312,1428490312,1,,,,122,403.0
5252,5252,production,"Cohen, Benjamin Moses - כהן, בנימין משה - פרקי רבי אליה - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,81,405.0
5253,5253,production,"Poper, M. - פופר, מרדכי - פרקי רבי עקיבא - Author",1,1428490312,1428490312,1,,,,402,402.0
5254,5254,production,"Jaroslaw, Aron - ירוסלב, אהרן - צחות בדקדוק - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,260,405.0
5255,5255,production,"ארענסוואלד, ראובן - צחות בדקדוק - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,713,405.0
