nid,vid,type,title,status,created,changed,uid,mentionee_target_id,mentionee_city_tid,mentionee_description_tid
3742,3742,mention,דוד טעבל מבראד - מסכת אבות - Approbation - Lissa,1,1428490257,1428490257,1,851,146.0,801.0
3743,3743,mention,"שאול (אב""ד באמסטרדם) - מסכת אבות - Approbation - Amsterdam",1,1428490257,1428490257,1,1818,3.0,801.0
3744,3744,mention,שלמה שלם - מסכת אבות - Approbation - ,1,1428490257,1428490257,1,1873,,801.0
3745,3745,mention,"Wessely, Hartwig - מסכת אבות - Proofreader - ",1,1428490257,1428490257,1,480,,806.0
3746,3746,mention,צבי הירש - מציאת הארץ החדשה א - Approbation - Zamosc,1,1428490257,1428490257,1,1729,285.0,801.0
3747,3747,mention,"Wessely, Hartwig - מציאת הארץ החדשה א - Thanks - ",1,1428490257,1428490257,1,480,,802.0
3748,3748,mention,"מענדל [אביו של מנדלסון (פרנקפורט), משה] - מציאת הארץ החדשה א - Thanks - ",1,1428490257,1428490257,1,1490,,802.0
3749,3749,mention,יוסף - משלי אסף א - Approbation - Frankfurt am Main,1,1428490257,1428490257,1,1162,72.0,801.0
3750,3750,mention,יוסף ברוך - משלי אסף א - Approbation - Griechenland,1,1428490257,1428490257,1,1180,82.0,801.0
3751,3751,mention,שאול כהנא - משלי אסף א - Approbation - Dobromil,1,1428490257,1428490257,1,1826,56.0,801.0
3752,3752,mention,שמואל שמעלקא ליב - משלי אסף א - Approbation - Dembitz,1,1428490257,1428490257,1,1917,52.0,801.0
3753,3753,mention,אביגדור ברעסלוי - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,509,,803.0
3754,3754,mention,אביגדור תאומים - משלי אסף א - Subscriber - Posen,1,1428490257,1428490257,1,510,201.0,803.0
3755,3755,mention,"אברהם ב""ר אשר - משלי אסף א - Subscriber - Brody",1,1428490257,1428490257,1,521,32.0,803.0
3756,3756,mention,אברהם בומבורג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,526,,803.0
3757,3757,mention,"אברהם בר""ה בר""נ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,536,,803.0
3758,3758,mention,"אברהם בר""י פרץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,539,,803.0
3759,3759,mention,"אברהם בר""מ פ""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,541,,803.0
3760,3760,mention,"אברהם בר""נ ה""ש - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,545,14.0,803.0
3761,3761,mention,"אברהם ברנ""ז - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,550,14.0,803.0
3762,3762,mention,אברהם הייצפעלד - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,556,77.0,803.0
3763,3763,mention,אברהם צבי - משלי אסף א - Subscriber - Breslau,1,1428490257,1428490257,1,570,28.0,803.0
3764,3764,mention,אברהם צילץ - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,572,14.0,803.0
3765,3765,mention,אברהם שלאחוב - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,576,14.0,803.0
3766,3766,mention,"אהרן אפנהיים בל""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,581,,803.0
3767,3767,mention,"אהרן ברא""כ מפ""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,588,,803.0
3768,3768,mention,אהרן דעסויא - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,590,,803.0
3769,3769,mention,"אהרן סג""ל דרעטניץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,597,,803.0
3770,3770,mention,אהרן פרענקל - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,598,77.0,803.0
3771,3771,mention,אהרן צבי - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,599,14.0,803.0
3772,3772,mention,"משה בר""י אולמן - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,1555,14.0,803.0
3773,3773,mention,מאיר איגר - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1409,77.0,803.0
3774,3774,mention,איזק העלפט - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,616,,803.0
3775,3775,mention,"אייזק בר""נ ה""ש - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,621,14.0,803.0
3776,3776,mention,אייזק דעסויא - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,622,14.0,803.0
3777,3777,mention,"Euchel, Isaac Abraham - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,122,14.0,803.0
3778,3778,mention,איסר קאטבוס - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,632,,803.0
3779,3779,mention,"Itzig, Isaac Daniel - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,250,14.0,803.0
3780,3780,mention,"איצק  צילך בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,637,,803.0
3781,3781,mention,"איצק בר""ל זאקס - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,642,77.0,803.0
3782,3782,mention,איצק עלקש - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,650,,803.0
3783,3783,mention,"איצק פ""ד - משלי אסף א - Subscriber - Breslau",1,1428490257,1428490257,1,651,28.0,803.0
3784,3784,mention,איצק פליס - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,652,,803.0
3785,3785,mention,"אלחנן ברי""ל - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,654,14.0,803.0
3786,3786,mention,אלי' אורשל - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,658,,803.0
3787,3787,mention,"אלי' ב""ר דניאל יפה - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,659,14.0,803.0
3788,3788,mention,"אלי' במהר""ר מן - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,660,77.0,803.0
3789,3789,mention,"אלי' ברי""ץ פרידבערג - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,662,,803.0
3790,3790,mention,אלי' לוי - משלי אסף א - Subscriber - Hamburg,1,1428490257,1428490257,1,668,88.0,803.0
3791,3791,mention,"אלי' מ""ב בפ""פ דאדר - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,669,,803.0
3792,3792,mention,"אלי פ""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,656,,803.0
3793,3793,mention,אנשיל עשווא - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,694,14.0,803.0
3794,3794,mention,"אפרים בר""פ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,697,,803.0
3795,3795,mention,"אפרים ברי""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,698,,803.0
3796,3796,mention,נתן ארענשטיין - משלי אסף א - Subscriber - Vienna,1,1428490257,1428490257,1,1617,273.0,803.0
3797,3797,mention,אשר אנשיל שאטלענדר - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,716,,803.0
3798,3798,mention,"אשר בר""א אמבפארט - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,717,,803.0
3799,3799,mention,אהרן באהן - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,583,,803.0
3800,3800,mention,בובס פליט - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,722,,803.0
3801,3801,mention,"בונם ברא""ד - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,725,14.0,803.0
3802,3802,mention,"בוקי, אליהו - משלי אסף א - Subscriber - Frankfurt/Oder",1,1428490257,1428490257,1,727,73.0,803.0
3803,3803,mention,הירץ בינג - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,884,14.0,803.0
3804,3804,mention,"בנימין בר""פ - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,739,14.0,803.0
3805,3805,mention,"בנימין כ""ץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,743,,803.0
3806,3806,mention,בנימין פולדא בשוועד - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,745,,803.0
3807,3807,mention,"בנימן ה""ש - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,746,,803.0
3808,3808,mention,בענדיט וועזל - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,749,,803.0
3809,3809,mention,בענדיט יורש - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,750,,803.0
3810,3810,mention,בער האן - משלי אסף א - Subscriber - Hamburg,1,1428490257,1428490257,1,757,88.0,803.0
3811,3811,mention,בער פליס - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,762,,803.0
3812,3812,mention,"בעריש במוהר""ר משה - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,765,,803.0
3813,3813,mention,"בערמן ב""ר זעליגמן מק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,767,121.0,803.0
3814,3814,mention,"בערמן פ""ל בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,768,,803.0
3815,3815,mention,"מאיר בערנהארד בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1417,121.0,803.0
3816,3816,mention,"בצלאל ב""ר זלמן - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,774,77.0,803.0
3817,3817,mention,"ברוך ב""ר שמחה צעל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,777,,803.0
3818,3818,mention,"ברוך מק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,784,,803.0
3819,3819,mention,ברוך משלאחוב - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,785,,803.0
3820,3820,mention,ברוך עשווא - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,786,14.0,803.0
3821,3821,mention,"Löwe, Joel - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,338,14.0,803.0
3822,3822,mention,"גבריאל דריזן בל""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,805,,803.0
3823,3823,mention,"דוד פ""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,856,,803.0
3824,3824,mention,"דוד שלעזינגר בה""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,859,,803.0
3825,3825,mention,"דניאל בר""ש סגל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,862,,803.0
3826,3826,mention,דניאל עלקש - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,865,,803.0
3827,3827,mention,הירץ שלעזינגר - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,890,,803.0
3828,3828,mention,"הירש ב""ר מענדל ק""ל בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,892,,803.0
3829,3829,mention,הירש בערן שטיין - משלי אסף א - Subscriber - Brody,1,1428490257,1428490257,1,897,32.0,803.0
3830,3830,mention,"הירש בר""י דאנציג - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,900,,803.0
3831,3831,mention,"הירש בר""נ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,902,,803.0
3832,3832,mention,"הירש מינדן בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,914,121.0,803.0
3833,3833,mention,"הירש קלמן מא""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,917,,803.0
3834,3834,mention,"הירש קעסלין בה""ש - משלי אסף א - Subscriber - Halberstadt",1,1428490257,1428490257,1,918,85.0,803.0
3835,3835,mention,הירש קרא - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,919,77.0,803.0
3836,3836,mention,משה העלפט - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1563,,803.0
3837,3837,mention,"וואלף ב""ר בערמן פ""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,947,,803.0
3838,3838,mention,"וואלף באמבערג בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,949,121.0,803.0
3839,3839,mention,וואלף בערן שטיין - משלי אסף א - Subscriber - Brody,1,1428490257,1428490257,1,953,32.0,803.0
3840,3840,mention,"וואלף בר""ז מש""ב - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,955,77.0,803.0
3841,3841,mention,"וואלף בר""י - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,956,,803.0
3842,3842,mention,"וואלף בר""ש סג""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,957,,803.0
3843,3843,mention,וואלף האללי - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,960,14.0,803.0
3844,3844,mention,"וואלף פ""ל בק""ב ג""ס - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,974,,803.0
3845,3845,mention,וואלף פרידבערג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,977,,803.0
3846,3846,mention,יוזיל ווערטהיים - משלי אסף א - Subscriber - Vienna,1,1428490257,1428490257,1,1149,273.0,803.0
3847,3847,mention,"זיסל אסטראדע בה""ש - משלי אסף א - Subscriber - Halberstadt",1,1428490257,1428490257,1,995,85.0,803.0
3848,3848,mention,"זכרי' מענדל ברנ""פ - משלי אסף א - Subscriber - Brody",1,1428490257,1428490257,1,1001,32.0,803.0
3849,3849,mention,זלמן דעסויא - משלי אסף א - Subscriber - Dessau,1,1428490257,1428490257,1,1005,54.0,803.0
3850,3850,mention,"זלמן ליסא בפ""ד - משלי אסף א - Subscriber - Potsdam",1,1428490257,1428490257,1,1013,202.0,803.0
3851,3851,mention,"זלמן ק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1016,,803.0
3852,3852,mention,"זלמן קאסל בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1017,,803.0
3853,3853,mention,"זלמן שרד""פ - משלי אסף א - Subscriber - Lissa",1,1428490257,1428490257,1,1019,146.0,803.0
3854,3854,mention,"זנוויל בר""ה בר""ן - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1023,,803.0
3855,3855,mention,זנוויל הכהן - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1026,77.0,803.0
3856,3856,mention,"זנוויל פ""ל בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1031,,803.0
3857,3857,mention,זעליג ליגניץ - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1034,77.0,803.0
3858,3858,mention,"זעליג ליפשיץ בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1035,,803.0
3859,3859,mention,"זעליגמן בר""י בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1038,121.0,803.0
3860,3860,mention,"חיים בר""א בר""פ - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,1053,14.0,803.0
3861,3861,mention,"חיים בר""י סופר - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1055,,803.0
3862,3862,mention,"טעבלי בר""י מקראסן - משלי אסף א - Subscriber - Krossen an der Oder",1,1428490257,1428490257,1,1076,129.0,803.0
3863,3863,mention,"יאעל בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1102,121.0,803.0
3864,3864,mention,"יאקב באכי בפ""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1111,,803.0
3865,3865,mention,"יאקב ברא""ד - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,1115,14.0,803.0
3866,3866,mention,יאקב צילך - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1120,,803.0
3867,3867,mention,"יאקב שלעזינגר בה""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1121,,803.0
3868,3868,mention,"יהודא ליב סג""ל - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1126,77.0,803.0
3869,3869,mention,"יואל בר""ל פרענקיל - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1139,77.0,803.0
3870,3870,mention,יואל האללי - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1140,14.0,803.0
3871,3871,mention,יואל היכבורג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1141,,803.0
3872,3872,mention,יואל יפה - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1142,,803.0
3873,3873,mention,יואל נויאן - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1144,,803.0
3874,3874,mention,יודא בערנבורג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1146,,803.0
3875,3875,mention,יוזל שווא - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1152,14.0,803.0
3876,3876,mention,"יוזפא געטינג בה""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1153,,803.0
3877,3877,mention,"יוזפא ש""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1157,,803.0
3878,3878,mention,יונה גלויגא - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1159,,803.0
3879,3879,mention,יונה גלויגא - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1159,77.0,803.0
3880,3880,mention,יוסף - משלי אסף א - Subscriber - Frankfurt am Main,1,1428490257,1428490257,1,1162,72.0,803.0
3881,3881,mention,"יוסף בר""אצ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1176,,803.0
3882,3882,mention,"יוסף בר""ה בר""ן - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1177,,803.0
3883,3883,mention,"יוסף בר""ל - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1178,77.0,803.0
3884,3884,mention,יוסף ברוך - משלי אסף א - Subscriber - Griechenland,1,1428490257,1428490257,1,1180,82.0,803.0
3885,3885,mention,"יוסף דעסויא אצל רא""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1182,,803.0
3886,3886,mention,יוסף האללי - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1183,,803.0
3887,3887,mention,"יוסף יוזיל צ""ד - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1186,77.0,803.0
3888,3888,mention,יוסף לוצאטו איש איטליא מדי התמהמתי פה לונדן - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1188,,803.0
3889,3889,mention,"יוסף נייאמארק בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1195,121.0,803.0
3890,3890,mention,יוסף פליס - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1198,14.0,803.0
3891,3891,mention,"יחיאל ב""ר הירש בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1210,,803.0
3892,3892,mention,יחיאל קאפנהאגן - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1215,14.0,803.0
3893,3893,mention,"יעקב בר""א פ""ה - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1234,,803.0
3894,3894,mention,"יעקב בר""י - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1236,,803.0
3895,3895,mention,"יעקב בר""ק כ""ץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1238,,803.0
3896,3896,mention,יעקב האן - משלי אסף א - Subscriber - Hamburg,1,1428490257,1428490257,1,1242,88.0,803.0
3897,3897,mention,יעקב לוי - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1250,77.0,803.0
3898,3898,mention,יעקב צבי - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1261,,803.0
3899,3899,mention,יעקב קראניק - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1263,,803.0
3900,3900,mention,"Itzig (Oberlandesältester), Daniel (Jaffe) - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,246,14.0,803.0
3901,3901,mention,"יצחק אייזק ברמ""ס - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1274,77.0,803.0
3902,3902,mention,"יצחק חר""מ איגר - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1284,77.0,803.0
3903,3903,mention,"ירמי' בר""י - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,1288,14.0,803.0
3904,3904,mention,ירמי' רופא - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1292,,803.0
3905,3905,mention,ישעי' ליב - משלי אסף א - Subscriber - Breslau,1,1428490257,1428490257,1,1296,28.0,803.0
3906,3906,mention,ישראל אולמן - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1299,,803.0
3907,3907,mention,"ישראל בר""י בה""ש - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1304,,803.0
3908,3908,mention,"ליפמן בר""מ לוי - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,1373,14.0,803.0
3909,3909,mention,"ליב הנובר סג""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1352,,803.0
3910,3910,mention,"Schlesinger, Liebermann - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,428,14.0,803.0
3911,3911,mention,ליזר בישיטץ - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1360,14.0,803.0
3912,3912,mention,"ליזר בר""ל פרענקל - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1362,77.0,803.0
3913,3913,mention,"ליזר בר""ש פרעגר - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1363,77.0,803.0
3914,3914,mention,ליזר נייאגאם - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1364,,803.0
3915,3915,mention,ליזר קראטשין - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1366,14.0,803.0
3916,3916,mention,"ליפמן בר""ה ריס - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1371,,803.0
3917,3917,mention,"ליפמן בר""מ - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1372,77.0,803.0
3918,3918,mention,לעקיש וורבורג - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1386,14.0,803.0
3919,3919,mention,מאיר איגיר - משלי אסף א - Subscriber - Fürth,1,1428490257,1428490257,1,1408,76.0,803.0
3920,3920,mention,"מאיר בר""י ג""ש מש""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1419,,803.0
3921,3921,mention,מאיר ווארבורג - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1422,14.0,803.0
3922,3922,mention,"מאיר מ""ס - משלי אסף א - Subscriber - Lissa",1,1428490257,1428490257,1,1425,146.0,803.0
3923,3923,mention,מאיר פיורדא - משלי אסף א - Subscriber - Dessau,1,1428490257,1428490257,1,1431,54.0,803.0
3924,3924,mention,"מאנלי פ""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1441,,803.0
3925,3925,mention,מיכאל חיים - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1466,,803.0
3926,3926,mention,"מיכאל חר""ג - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1468,77.0,803.0
3927,3927,mention,מיכאל ליסא - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1471,,803.0
3928,3928,mention,"מיכל מ""ס - משלי אסף א - Subscriber - Breslau",1,1428490257,1428490257,1,1477,28.0,803.0
3929,3929,mention,"מיכל פ""ל מק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1478,,803.0
3930,3930,mention,"מענדל אפנהיים בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1491,,803.0
3931,3931,mention,"מענדל בר""א - משלי אסף א - Subscriber - Glogau",1,1428490257,1428490257,1,1492,77.0,803.0
3932,3932,mention,"מענדל בר""א בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1493,121.0,803.0
3933,3933,mention,"מענדל בר""י כ""ץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1495,,803.0
3934,3934,mention,"מענדל בר""ן - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1496,,803.0
3935,3935,mention,"מענדל ברעסלוי בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1497,121.0,803.0
3936,3936,mention,"מרדכי ב""ר יואל כ""ץ בפד""א - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1516,,803.0
3937,3937,mention,"מרדכי בר""י שלעזינגר בה""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1521,,803.0
3938,3938,mention,"מרדכי וועלי בק""ב - משלי אסף א - Subscriber - Königsberg",1,1428490257,1428490257,1,1525,121.0,803.0
3939,3939,mention,מרדכי מגלוסק - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1531,,803.0
3940,3940,mention,מרדכי רופא - משלי אסף א - Subscriber - Lissa,1,1428490257,1428490257,1,1535,146.0,803.0
3941,3941,mention,"Marcuse, Marcus - משלי אסף א - Subscriber - Berlin",1,1428490257,1428490257,1,354,14.0,803.0
3942,3942,mention,"משה אפנהיים בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1540,,803.0
3943,3943,mention,משה בורג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1543,,803.0
3944,3944,mention,משה בישיטץ - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1545,,803.0
3945,3945,mention,"משה בר""א צבי - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1549,,803.0
3946,3946,mention,"משה בר""ט שמש בא""ד - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1554,,803.0
3947,3947,mention,"משה בר""ל קאסל מק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1556,,803.0
3948,3948,mention,"משה בר""מ ה""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1557,,803.0
3949,3949,mention,משה זלאטווי - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,1565,14.0,803.0
3950,3950,mention,"משה חלפן סג""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1567,,803.0
3951,3951,mention,משה קינשבורג - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1587,,803.0
3952,3952,mention,נחמי' גלויגא - משלי אסף א - Subscriber - Breslau,1,1428490257,1428490257,1,1597,28.0,803.0
3953,3953,mention,"נטע מעזריטש בק""ב - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1603,,803.0
3954,3954,mention,"נתן כ""ץ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1623,,803.0
3955,3955,mention,נתן פאצדם - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1625,,803.0
3956,3956,mention,"נתנאל בר""מ - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1627,,803.0
3957,3957,mention,דוד סמטור - משלי אסף א - Subscriber - Berlin,1,1428490257,1428490257,1,855,14.0,803.0
3958,3958,mention,שמואל סמטור - משלי אסף א - Subscriber - ,1,1428490257,1428490257,1,1909,,803.0
3959,3959,mention,"סענדר סג""ל - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1655,,803.0
3960,3960,mention,"עזריאל בר""י - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1656,,803.0
3961,3961,mention,"עזריאל ווירמש בפפ""ד - משלי אסף א - Subscriber - Frankfurt/Oder",1,1428490257,1428490257,1,1657,73.0,803.0
3962,3962,mention,עקיבא איגי' - משלי אסף א - Subscriber - Glogau,1,1428490257,1428490257,1,1671,77.0,803.0
3963,3963,mention,"פייבש בר""מ כ""ץ בפפד""א - משלי אסף א - Subscriber - ",1,1428490257,1428490257,1,1687,,803.0
3964,3964,mention,פייבש וויצנהויזן - משלי אסף א - Subscriber - Königsberg,1,1428490257,1428490257,1,1688,121.0,803.0
